,e,b,k_bind,m,km,n,x,exp_data,exp_error,dataID,weight_by_error,parameter_labels,chi_sq,normalized solutions
142,128.86123063436978,1,1,786.7003193113118,13284.576546955213,2.166189555907615,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",ligand dose response and DBD dose response,yes,"['e', 'b', 'k_bind', 'm', 'km', 'n']",6104.4236,"[0.9964946925955197, 0.9970868643597849, 0.9976468545476396, 0.9986819036168828, 0.9999610702104422, 0.9999801397358772, 0.9999878295378452, 0.9999925585365799, 0.9999958405400042, 0.9999982179723744, 1.0, 0.9995181859378157, 0.9995214799586144, 0.9995421630582091, 0.9996258124156016, 1.0, 0.9999985564639353, 0.9999826489757748, 0.9999008508583824, 0.9995181874941386, 0.9995214754375555, 0.9995421571175602, 0.999625415243284, 0.9996255227067755, 0.9996216682624894, 0.9996034458600997, 0.9995163609437371]"
143,0.8369706197287045,1,1,636389.9678367733,0.7482790019123531,1.904809112043074,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",ligand dose response and DBD dose response,yes,"['e', 'b', 'k_bind', 'm', 'km', 'n']",2525.5152,"[5.5448340042533664e-08, 0.00014069831881929757, 0.000378490533113062, 0.0010207691495494923, 0.0028069530618701436, 0.00789147107607012, 0.02303848731906993, 0.07024015588897946, 0.21491043902185822, 0.5250581405625532, 1.0, 2.2742795584765307e-06, 0.8998257448076931, 1.0, 0.829101106095651, 0.37503175919181825, 0.1031693774550888, 0.021899481580404778, 0.004976671263013977, 2.27427956201775e-06, 0.8997316483326175, 0.9999278333707912, 0.8590202998913657, 0.38936159112942714, 0.052090281148688716, 0.011794086635482837, 0.002882958962765101]"
144,0.03905225329289967,1,1,394479.33679950313,34.02882008980736,1.9526991116849841,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",ligand dose response and DBD dose response,yes,"['e', 'b', 'k_bind', 'm', 'km', 'n']",2389.2267,"[0.005540056635217756, 0.005656355819807067, 0.0058564183592984525, 0.006395900443703835, 0.007869048758745233, 0.011876970163518165, 0.02283052058496542, 0.05271242051906688, 0.13521357698666286, 0.36244795531762275, 1.0, 0.005543883527687104, 0.8119990836533655, 1.0, 0.9554865532686053, 0.7767412949112845, 0.3243889763935272, 0.10523185843327006, 0.028815800694008038, 0.0055438835363193365, 0.797186791061158, 0.9913227469532776, 0.9526919875757417, 0.775719984702441, 0.3242284085233839, 0.10520734067916418, 0.028812595198857205]"
145,201.5686271605489,1,1,13.661335422639539,812.4472643458912,1.33487109877598,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",ligand dose response and DBD dose response,yes,"['e', 'b', 'k_bind', 'm', 'km', 'n']",5228.7163,"[0.7989539505424051, 0.8679184577889169, 0.9245340956772161, 0.9984467087974263, 0.999272814789459, 0.9995425486453766, 0.9997046065028449, 0.9998151344010378, 0.9998953921117052, 0.9999548724601128, 1.0, 0.9377956864943711, 0.9406977154689388, 0.9476478151023725, 0.9626023252734762, 1.0, 0.986645810697259, 0.9541303210212952, 0.8781008333683014, 0.9377956879545875, 0.940697709413962, 0.9476477797587413, 0.9625555688159106, 0.9594807582623531, 0.9444773463868479, 0.9120986265182403, 0.8384421063945875]"
146,27.553167075944536,1,1,3962.311287991415,0.19518116197813215,2.8290518757588368,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",ligand dose response and DBD dose response,yes,"['e', 'b', 'k_bind', 'm', 'km', 'n']",2277.9144,"[4.347782642906108e-07, 0.014567714798041228, 0.05252240854045577, 0.10671291333765073, 0.19909650460332495, 0.36319640003293974, 0.6679656869596046, 0.9999983152332306, 0.9999994461453086, 0.9999998369543824, 1.0, 0.0003566631575672945, 0.9988265095317985, 0.9999146588549721, 0.9999899340159868, 1.0, 0.24101897603343084, 0.01941910711548095, 0.0019933225973682786, 0.0003566631581226451, 0.9988260626269339, 0.9999141519652087, 0.9999888375905664, 0.4999778748048214, 0.019419115886409717, 0.0019934086348942183, 0.0002413319581347]"
147,0.1589550996683488,1,1,15.556097311338096,6.069241513940992,2.499372687755981,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",ligand dose response and DBD dose response,yes,"['e', 'b', 'k_bind', 'm', 'km', 'n']",2674.8969,"[0.3007729754379483, 0.3008218593482708, 0.3008624762309498, 0.300950008331637, 0.30117069044319633, 0.30181082164463735, 0.30390322832216643, 0.31131815550518327, 0.3397887148416521, 0.45716612983725413, 1.0, 0.5960620097266077, 0.8722225135414658, 1.0, 0.6790647214119602, 0.2846269810978466, 0.028716555536932583, 0.006791444297618956, 0.0028362123177787424, 0.5960620106547199, 0.8695502569714791, 0.9971983585132386, 0.6901778054902025, 0.2530927989843779, 0.023368821702129988, 0.006192794748720295, 0.002753977949324878]"
148,0.9027602642310085,1,1,593530.2437956525,1.6037976097038513,1.8622018034622165,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",ligand dose response and DBD dose response,yes,"['e', 'b', 'k_bind', 'm', 'km', 'n']",2346.1111,"[1.047028198543745e-07, 0.00018052224672169883, 0.00047531161193386926, 0.0012552842867095643, 0.0033812234653270343, 0.009315467502889044, 0.026642641438580958, 0.0792443512479289, 0.23212043574297955, 0.532648601572737, 1.0, 2.6392608323166545e-06, 0.6940137928306219, 1.0, 0.9557162013558208, 0.440260215442504, 0.12459561112966437, 0.027639454584910537, 0.006515932880827538, 2.6392608364261763e-06, 0.6938344371183313, 0.9998062834245623, 0.9840959457709411, 0.4585578127432248, 0.06541582579405739, 0.015378033087965598, 0.0038837776735602242]"
149,5.589256003871636,1,1,3.96987620160184,45.98976000941845,1.2445936250919383,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",ligand dose response and DBD dose response,yes,"['e', 'b', 'k_bind', 'm', 'km', 'n']",1505.5692,"[0.23822202658849326, 0.24236090205515312, 0.24589300498978175, 0.2524687893494703, 0.26485083111714725, 0.2875215454903938, 0.32629271697094786, 0.39284623550053543, 0.5114118504842798, 0.7271105210702893, 1.0, 0.6638891934544465, 0.6900476421727608, 0.7421400526077151, 0.8343109384902334, 1.0, 0.6875958824629977, 0.3990719780784757, 0.19885357383809846, 0.6638891944881704, 0.6900457243359804, 0.7421292146816445, 0.8322692544068535, 0.7306667835954298, 0.4740856962831085, 0.2753871229904836, 0.13953048788455455]"
150,6.17186052662966,1,1,11.578167994015581,405.0754429760008,1.6293698525936664,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",ligand dose response and DBD dose response,yes,"['e', 'b', 'k_bind', 'm', 'km', 'n']",4398.2214,"[0.7727229178161028, 0.7733970987591847, 0.774064582191627, 0.7754470609923158, 0.7783955025471475, 0.7847025920234395, 0.7970432146210974, 0.8186507177906629, 0.8575134349681581, 0.9290811977071043, 1.0, 0.9451855383065864, 0.9464962181762128, 0.9510145557887726, 0.9631862805415479, 1.0, 0.9833823178806743, 0.9275924549765598, 0.7803039767243689, 0.9451855397783093, 0.9464961172555998, 0.9510136783471177, 0.9629389891986626, 0.9601714799494111, 0.9391081801228908, 0.8819186216270234, 0.7388822425627981]"
151,0.3815195388475701,1,1,8973.221878003797,7480.960605443358,2.480815050869758,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",ligand dose response and DBD dose response,yes,"['e', 'b', 'k_bind', 'm', 'km', 'n']",6111.3862,"[0.9995421384747379, 0.9995421606263832, 0.9995421770583512, 0.9995422282797594, 0.9995424000807404, 0.9995429923965831, 0.9995450742216595, 0.9995524123566683, 0.9995785777681981, 0.999671054762687, 1.0, 0.9996830672438203, 0.99969302625267, 0.9997478692589076, 0.9998325851242897, 0.9999883619697407, 1.0, 0.9999818042545879, 0.9998748112407351, 0.9996830688003999, 0.9996930039638281, 0.9997472903573329, 0.9998226262912822, 0.9998323005739014, 0.9998296313467809, 0.9998111079532033, 0.9997041301012809]"
152,1246.0705333326428,1,1,53.258361727441425,4.52045693008966,1.844937340448505,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",ligand dose response and DBD dose response,yes,"['e', 'b', 'k_bind', 'm', 'km', 'n']",2788.2442,"[0.0005269000819888286, 0.9999281380225677, 0.9999534387216517, 0.9999683729355194, 0.999978326559101, 0.9999851936512176, 0.9999901501491203, 0.9999937672509773, 0.999996460629181, 0.9999984694601625, 1.0, 0.028018038545446097, 0.2315820459651393, 0.6166607507873574, 0.879389514543175, 1.0, 0.33370070877302144, 0.0758855064961974, 0.018125644396891082, 0.028018038589072227, 0.23158197783408846, 0.6166605491840284, 0.8792385803201261, 0.4809460331079429, 0.07544823873894377, 0.018204340349068312, 0.004720214359492883]"
153,54.191246676258295,1,1,1311.8003021659522,1.178610047884578,1.0122133016999306,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",ligand dose response and DBD dose response,yes,"['e', 'b', 'k_bind', 'm', 'km', 'n']",1819.9364,"[2.884503854611859e-05, 0.09356048408328523, 0.1579957695816645, 0.26984300467406597, 0.4714384615347788, 0.8292705661126656, 0.9966868688079749, 0.9983043833860341, 0.9991153835131549, 0.9996344081775491, 1.0, 0.0011371536458636333, 0.680094068206415, 0.8663121168032182, 0.9523950405647933, 1.0, 0.4121591360882222, 0.2060955728722617, 0.1025041382510347, 0.0011371536476342647, 0.6800908158282496, 0.8663044304657295, 0.9500284021324559, 0.5006941521957095, 0.2039322656773835, 0.10197002712986829, 0.0507464528966492]"
154,0.06878918773983352,1,1,2.0650153749654407,34.949465999667126,1.3886414122930912,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",ligand dose response and DBD dose response,yes,"['e', 'b', 'k_bind', 'm', 'km', 'n']",4785.6666,"[0.9848726518996236, 0.984955215416207, 0.9850152163990548, 0.9851194839939652, 0.985304223479181, 0.9856327514197911, 0.9862244605820195, 0.9872978394389497, 0.9892834600846832, 0.9929758986327532, 1.0, 0.999999998442927, 0.9900413843408559, 0.947121482353058, 0.8605616199888253, 0.6933825154328901, 0.3871157711409516, 0.19891558688447752, 0.09134669353241913, 1.0, 0.9900632622871955, 0.9471470081369745, 0.860559966606944, 0.6933801341044149, 0.3871150416362212, 0.1989154016030585, 0.0913466546420064]"
155,0.6261575512914376,1,1,31.411139051177383,8503.389676904091,1.154122468623975,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",ligand dose response and DBD dose response,yes,"['e', 'b', 'k_bind', 'm', 'km', 'n']",6045.5005,"[0.9939710686483965, 0.9940021280633765, 0.9940268504574614, 0.9940709356021467, 0.9941504787877363, 0.9942932874376175, 0.9945504172939008, 0.9950115426223514, 0.9958441580290063, 0.997333446085771, 1.0, 0.9946805547669061, 0.9961451759309776, 0.9988935289330202, 1.0, 0.9995542457459654, 0.9978485356397051, 0.9945886039659151, 0.9873725568845363, 0.9946805563156964, 0.9961442046885114, 0.9988824867177793, 0.999995965311636, 0.9995221724280753, 0.997802746474137, 0.9945428705257642, 0.9873280710800899]"
156,0.01967406322594258,1,1,122.88694484565048,20.9753757526563,1.5932937921439898,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",ligand dose response and DBD dose response,yes,"['e', 'b', 'k_bind', 'm', 'km', 'n']",4348.3342,"[0.9046864968853451, 0.9047706195620042, 0.9048618822515427, 0.9050567245968425, 0.9054824741611257, 0.9064170123468989, 0.9084902105628959, 0.9131003659452019, 0.9234890372353904, 0.9468275335185646, 1.0, 0.9210804386521039, 1.0, 0.930665085661563, 0.7835955818123421, 0.5320631600468572, 0.21230517666350515, 0.08743990856753073, 0.03491495166229919, 0.9210804400862934, 0.998988160667975, 0.9304423638666216, 0.7835110351755782, 0.5320361161165658, 0.21230139510049184, 0.08743922753180439, 0.03491483693040615]"
157,2930.8278703494625,1,1,3190.1295084957064,67.29556988149811,3.631869443729071,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",ligand dose response and DBD dose response,yes,"['e', 'b', 'k_bind', 'm', 'km', 'n']",2091.8569,"[0.001094537437907325, 0.996052244277105, 0.9971204014674117, 0.9978960260453087, 0.9984802182878024, 0.9989232921552769, 0.9992628562128779, 0.9995233593791463, 0.9997249559270698, 0.9998799030872015, 1.0, 0.029205259563041465, 0.029435457931536846, 0.035622195851800945, 0.10866508721038969, 1.0, 0.9391545198174123, 0.3063968290280342, 0.02328130650957228, 0.02920525960851619, 0.029435457855349373, 0.035622191733303436, 0.10856166010015203, 0.10846215200272202, 0.09115467366684057, 0.024655820578041828, 0.002618236338560269]"
