,t_HAF,k_txn2,k_dHAF,k_bHS,k_bHH,k_txnH,k_dH1R,k_dH1P,k_dHP,k_txnBH,t_HAF*,k_txn2*,k_dHAF*,k_bHS*,k_bHH*,k_txnH*,k_dH1R*,k_dH1P*,k_dHP*,k_txnBH*,chi_sq,r_sq,redchi_sq,success,model,chi_sq_list,Simulation results,x,exp_data,exp_error
87,39.52429063906555,1.0,2.2693969088271944,0.0,0.0004546325611875069,0.009668647042063992,12.132468992068624,0.06598059744206931,3.079582835533721,3.1513788215223757,39.52429063906555,1.0,2.2693969088271944,0.0,0.00045463256118924585,0.009668647042041706,12.132468992068617,0.06598059744206931,3.0795828355337207,3.1513788215223983,2.3380758465055402,0.8714282665223433,0.233807584650554,True,<games.models.HBS.HBS_model object at 0x16a109cc0>,"[2.3380759552777186, 2.3380758465055402, 2.3380758465055402, 2.3380758465055402, 2.3380760117805623, 2.3380758449669843, 2.338075997246738, 2.338075849500371, 2.338075920592002, 2.3380758452363883, 2.3380760118253163, 2.3380758923370664, 127.86901714141936, 5.665519295616433, 2.584110550478249, 2.3448132195702014, 2.4241715534234265, 2.408819470651094, 2.3684879629954407, 2.348559524628782, 2.342238982834062, 2.3398413438453227, 2.3388691634741474, 2.338407934236448, 2.33823397598016, 2.338151618739846, 2.3381121316401656, 2.3380933663464316, 2.33808437033965, 2.33808019771082, 2.338077991101142, 2.3380768965557572, 2.3380766225151217, 2.33807623029063, 2.3380758465055402, 2.3380758465055402]","[0.07735194 0.82581534 1.20775125 1.39728595 1.49179552 0.07735194
 0.07756475 0.8723487  1.27848562 1.4799268  1.58037264 0.07756475
 0.07735223 0.82582309 1.20777256 1.39735687 1.49189265 0.07735223]","[6.6, 138.0]","[0.21340261 0.83204575 1.20316106 1.34281336 1.40857722 0.21651353
 0.21911851 0.97370838 1.50431963 1.70508211 1.83896087 0.21482879
 0.24769606 1.25526745 1.79087292 2.21769493 2.39542904 0.24984329]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]"
88,47.12869682317783,1.0,0.0002982004259291113,0.0,0.10377396586486283,0.3974100235554017,0.0007843507971120087,0.9935147742756733,0.5987246125440419,0.1372264736215778,47.12869682317783,1.0,7.820065678286645e-05,0.0,0.06946737471585734,0.4723985058307761,0.0007715739455424707,0.9869263971297327,0.6014850480043893,0.4691278533638013,2.3396620401430224,0.8784456372708757,0.23396620401430224,True,<games.models.HBS.HBS_model object at 0x16a135d50>,"[2.429548606141146, 2.4295477881004035, 2.4295477881004035, 2.4295477881004035, 2.4295477881004035, 2.4295479162931723, 2.4295484887165752, 2.429547766604386, 2.4295478009745586, 2.4295478979863967, 2.4295477433022454, 2.4295476162624294, 5137187400.18296, 2.3396620401430224, 2.3396620401430224, 2.3396621054225206, 2.339661977637775, 2.3396623807625145, 2.339662118700893, 2.339662436282397, 2.3396624183090795, 2.339662231985743, 2.3619161483537003, 2.3511317540002, 2.34549614381594, 2.3425036846143708, 2.3410171792671566, 2.3403020977633284, 2.339962703563771, 2.3398025208010225, 2.339727602260336, 2.3396933083858187, 2.3396762830467743, 2.339668840419198, 2.3396651375047766, 2.339663359923985, 2.3396620401430224, 2.3396620401430224]","[0.09725964 0.81708612 1.20203161 1.39396324 1.48965938 0.09725964
 0.09746028 0.84253319 1.24140929 1.44028569 1.5394444  0.09746028
 0.09730214 0.82269352 1.21134436 1.4051253  1.50174373 0.09730214]","[6.6, 138.0]","[0.21340261 0.83204575 1.20316106 1.34281336 1.40857722 0.21651353
 0.21911851 0.97370838 1.50431963 1.70508211 1.83896087 0.21482879
 0.24769606 1.25526745 1.79087292 2.21769493 2.39542904 0.24984329]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]"
89,67.68875221969382,1.0,0.007921795846802745,0.0,1.7535497379312242,77.16094074621519,0.0005849159159577803,0.7786122803789726,5.503337823902427,0.03342660823516901,67.43795134932485,1.0,0.006277882010169298,0.0,1.853389807640183,79.01001128929781,0.0005248565159102745,0.8810768202553798,5.475920584659907,0.26337523555290415,2.3550364915756794,0.8832610239195581,0.23550364915756794,True,<games.models.HBS.HBS_model object at 0x16a137f40>,"[2.437884848920576, 2.4378849726045813, 2.4378849726045813, 2.4378849726045813, 2.4378849726045813, 2.437882888468902, 2.4378887694118716, 2.4378835224877604, 2.4378808541620502, 2.437881280740139, 2.437883603848759, 2.4378835030980626, 2.4167085434710707, 2.4167085434710707, 2.416710769741323, 2.416710377799654, 2.4167106037383923, 2.4167108494642373, 2.4167131860477977, 2.4167122410025277, 2.4167112266935438, 2.448146112984536, 2.43673881977229, 2.4145772236621648, 2.4145772236621648, 2.4145781057048556, 2.4145800440621246, 2.4145782442518313, 2.4145794138352037, 2.414581509408882, 2.4145758414010263, 2.4145789778866242, 2.40010907522119, 2.40010907522119, 2.4001090733400523, 2.4001090705360313, 2.400108952907438, 2.40010906367272, 2.400109023814915, 2.4001090007932895, 2.4001091608374203, 2.386321239372912, 2.3863212411681842, 2.3863214594414432, 2.38632010382449, 2.3863209083986887, 2.3863212399086984, 2.38632101543042, 2.38632085987509, 2.386322821455628, 2.3640513736474342, 2.3640513736474342, 2.364052124674741, 2.364052246035766, 2.364051489253801, 2.3640513196044135, 2.3640521479172456, 2.3640520142010413, 2.364052347232008, 2.3550364915756794, 2.3550364915756794, 2.355036508690235, 2.355035872228438, 2.3550365352842473, 2.3550363196965534, 2.355036219834632, 2.3550361554235772, 2.355036359363623, 2.356524416189763, 2.3557612805255244, 2.3553828311188605, 2.3552003418398866, 2.3551135768629226, 2.355072393821608, 2.3550538121542317, 2.3550439002933232, 2.355039733465423, 2.355038320288323, 2.35503723408146, 2.3550364915756794, 2.3550364915756794]","[0.08566861 0.78755184 1.20048678 1.40685683 1.51943595 0.08566861
 0.08567963 0.78947974 1.20356174 1.41050435 1.5233938  0.08567963
 0.08573008 0.79610613 1.21516153 1.42459338 1.53896331 0.08573008]","[6.6, 138.0]","[0.21340261 0.83204575 1.20316106 1.34281336 1.40857722 0.21651353
 0.21911851 0.97370838 1.50431963 1.70508211 1.83896087 0.21482879
 0.24769606 1.25526745 1.79087292 2.21769493 2.39542904 0.24984329]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]"
90,24.37668303747659,1.0,9.064479162902673e-05,0.0,3.703951551862539,0.024016414427522417,0.024751832292768994,0.00014062482490901854,7.611400360663401,0.025145868608501466,24.37668303747659,1.0,0.00421350991763027,0.0,5.6530534313077165,105.57044427515756,0.11789513104430954,1.0053586473295951e-05,7.71354927039903,0.11168151849308453,2.379840659334234,0.8822014795697064,0.23798406593342342,True,<games.models.HBS.HBS_model object at 0x1608d4400>,"[2.4390249773917336, 2.439025075769127, 2.439025075769127, 2.439025075769127, 2.439025075769127, 2.4390251715659588, 2.439024730962331, 2.439025089418413, 2.439024810787018, 2.4390263355070534, 2.439024981185062, 2.4390262781061005, 4466.510226211766, 22.081453114619038, 2.412019859550129, 2.412019859550129, 2.4120197337562455, 2.4120197924608893, 2.4120199909980866, 2.412020256604706, 2.4120203252069436, 2.4120197321168453, 2.412019485935593, 2.39468827559165, 2.39468827559165, 2.39468834247896, 2.39468814598546, 2.3946888317565964, 2.394687523306021, 2.3946881995997553, 2.3946878402133938, 2.3946875934788032, 2.3892510249575056, 2.3892510249575056, 2.389251020132344, 2.3892512650600426, 2.3892509321703113, 2.3892509232673707, 2.3892509934944672, 2.3892511376375074, 2.3892502962171065, 2.379840772340195, 2.379840772340195, 2.37984080986918, 2.379840829347206, 2.3798406540312222, 2.3798414410837188, 2.379840539089361, 2.3798406683663944, 2.3798407155288843, 2.380111529622757, 2.3799886171004125, 2.3799183364858485, 2.379880171280493, 2.3798598801739734, 2.3798508364387465, 2.3798457885339785, 2.379843202294813, 2.379842350458227, 2.379841022339924, 2.379840659334234, 2.379840659334234, 2.379840670582682, 2.3798412599665517, 2.379841060484698, 2.3798407001081205, 2.3798406292802023, 2.379840483206425, 2.3798404233396595, 2.379841568778364, 2.3798411730640137, 2.379840659334234, 2.379840659334234]","[0.09389377 0.78414612 1.20002647 1.40889726 1.51303638 0.09389377
 0.09389737 0.7846457  1.20082309 1.40984287 1.51405628 0.09389737
 0.09395508 0.79090865 1.21171152 1.42307615 1.52845878 0.09395508]","[6.6, 138.0]","[0.21340261 0.83204575 1.20316106 1.34281336 1.40857722 0.21651353
 0.21911851 0.97370838 1.50431963 1.70508211 1.83896087 0.21482879
 0.24769606 1.25526745 1.79087292 2.21769493 2.39542904 0.24984329]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]"
91,42.49401806232315,1.0,0.00011395496878371554,0.0,0.0029775122731195403,0.2671749112455663,0.00016052949461220362,0.023275717286816967,0.16637420437995235,0.04338458077470561,42.494264819739385,1.0,0.015127868303537087,0.0,0.02194091047817923,0.22336349662004565,0.004975678453530735,0.01905322752406581,0.10446662663294382,0.08908131839446412,2.3939429358150726,0.8758113180998921,0.23939429358150727,True,<games.models.HBS.HBS_model object at 0x1608d4760>,"[2.4567748173577098, 2.4567744221724186, 2.4567744221724186, 2.4567744221724186, 2.4567744221724186, 2.45677450733125, 2.4567737734186776, 2.4567743522248, 2.456774166824459, 2.4567744603495814, 2.4567746580504144, 2.4567740509809686, 2.830869355679033, 2.7610797312818, 2.858263534982854, 7.327615388017273, 2.451961576210421, 2.451961576210421, 2.4519613053829623, 2.451961065972182, 2.451961502861069, 2.451961208838285, 2.451961007145131, 2.451961266206448, 2.4519608914620528, 2.3940837514485933, 2.3940837514485933, 2.394083170807374, 2.3940835609754405, 2.3940836558707046, 2.3940836292191654, 2.3940837567370954, 2.39408359147048, 2.3940837483782005, 2.3968049627872428, 2.3948599056798305, 2.39424830422259, 2.3941236261630383, 2.3940924529691365, 2.3940849998531504, 2.394083864505484, 2.3940834619976115, 2.3940834619976115, 2.3940833845552496, 2.394083684353689, 2.3940836646640333, 2.394083570614245, 2.3940833446377012, 2.394083817828477, 2.3940832746840948, 2.394025214432218, 2.394025214432218, 2.3940255314952457, 2.3940252699883695, 2.3940257586679214, 2.3940254616444916, 2.394025303346573, 2.3940255712745544, 2.3940247874167433, 2.3939808768124577, 2.3939808768124577, 2.3939808937123246, 2.3939806747853343, 2.393980779390079, 2.3939810289602104, 2.393981334102997, 2.3939809424560856, 2.393980558001408, 2.3939522655012238, 2.393952263644501, 2.393951986532136, 2.393952100284746, 2.3939522677422373, 2.393952160232514, 2.3939524222336557, 2.39395241863327, 2.393952263696212, 2.393950448991211, 2.393950448991211, 2.393950552167555, 2.393951005043598, 2.393950485114466, 2.3939505862655035, 2.3939500282918083, 2.39395048027962, 2.393950148224705, 2.393946772260566, 2.393946772260566, 2.393946744802987, 2.393946522921631, 2.39394607450417, 2.3939464695213934, 2.393946412480125, 2.39394649792053, 2.3939460348221995, 2.3939432376581724, 2.3939432376581724, 2.393943364254879, 2.3939430880419366, 2.393943095828814, 2.393943057423633, 2.393943398537115, 2.3939433204131637, 2.3939431989682114, 2.3939429358150726, 2.3939429358150726, 2.3939429358150726]","[0.11335904 0.8149853  1.1974008  1.38925317 1.48500169 0.11335904
 0.11361254 0.8384455  1.23454379 1.43323921 1.5324034  0.11361254
 0.11337576 0.81624356 1.19954377 1.39189372 1.48789429 0.11337576]","[6.6, 138.0]","[0.21340261 0.83204575 1.20316106 1.34281336 1.40857722 0.21651353
 0.21911851 0.97370838 1.50431963 1.70508211 1.83896087 0.21482879
 0.24769606 1.25526745 1.79087292 2.21769493 2.39542904 0.24984329]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]"
92,43.63381053287666,1.0,0.005563229199612567,0.0,0.031079725965780663,0.00869864076878176,0.00022191144066084224,0.0022771715539675903,1.1505621093856586,0.43080023377866383,43.63381053287666,1.0,0.005563229199612772,0.0,0.03107972596578028,0.008698640768798366,0.00022191144066123367,0.0022771715539677893,1.1505621093856586,0.43080023377867477,2.410721217876179,0.8759874183787102,0.2410721217876179,True,<games.models.HBS.HBS_model object at 0x16a1357b0>,"[2.410721796608014, 2.410721217876179, 2.410721217876179, 2.410721217876179, 2.410721217876179, 2.4107215063078327, 2.410721575774804, 2.4107228793127553, 2.410721047053408, 2.4107225230207816, 2.4107209561111316, 2.410723118081936, 2.4689149249659654, 2.4608875961432672, 2.4440683479501333, 2.4293270126199538, 2.4204016726528232, 2.4156408136209757, 2.413302385734624, 2.4120346486696773, 2.4113779562372226, 2.4110470576638567, 2.4108668656688437, 2.4107927531722018, 2.410756763552614, 2.410740383427932, 2.410730889404349, 2.4107261762308805, 2.41072373902755, 2.4107243445683006, 2.410721217876179, 2.410721217876179]","[0.07952138 0.81997563 1.20581397 1.39911593 1.49557309 0.07952138
 0.07960119 0.83575956 1.2300151  1.42753224 1.52609287 0.07960119
 0.07952885 0.82125927 1.20792037 1.40165442 1.49832909 0.07952885]","[6.6, 138.0]","[0.21340261 0.83204575 1.20316106 1.34281336 1.40857722 0.21651353
 0.21911851 0.97370838 1.50431963 1.70508211 1.83896087 0.21482879
 0.24769606 1.25526745 1.79087292 2.21769493 2.39542904 0.24984329]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]"
93,32.81808972121731,1.0,0.18874594080743987,0.0,0.9525592783605592,0.01202789026399043,0.012516314779493845,4.302600699433051,2.6327244890534396,0.018885336752231703,32.8861840691033,1.0,0.1880550561442517,0.0,0.8621779145822915,0.022970329608618847,0.0034755132030965456,4.303165067463805,2.6313564947329993,0.06259245197028904,2.4175738996191547,0.871639128540264,0.24175738996191548,True,<games.models.HBS.HBS_model object at 0x16a137e50>,"[2.4332789798805, 2.4332725468230065, 2.4332725468230065, 2.4332725468230065, 2.433272979329262, 2.4332760888200164, 2.4332788576218913, 2.4332748289229964, 2.4332796185483394, 2.4332739088953765, 2.4332730533208875, 2.433278224760207, 2.426347696343424, 2.4263493545965034, 2.4263451091147736, 2.4263445832158816, 2.4263468024947685, 2.4263518406696263, 2.426348648900218, 2.4263481269451757, 2.4263448990418497, 2.418610320926712, 2.418610544565997, 2.4186112306918144, 2.418611653492742, 2.418609638140124, 2.418611201032986, 2.4186121007892165, 2.418612737149161, 2.418610147673818, 2.417574807515003, 2.4175739394593636, 2.417573517648457, 2.417573190970453, 2.417575525175877, 2.417572139144483, 2.4175761244697815, 2.417573451171833, 2.4175756706562264, 2.4186568316256123, 2.4181455444961064, 2.4178709956095497, 2.417707880040076, 2.4176428651383794, 2.4176071493747426, 2.4175900295691517, 2.4175835475655143, 2.417579314172784, 2.417576102336325, 2.4175738996191547, 2.4175759159413883, 2.4175776188702507, 2.417574754537883, 2.417576503989109, 2.4175739275510124, 2.417573913034054, 2.4175750601961963, 2.417576274753593, 2.417577949178414, 2.417576468087652, 2.4175738996191547, 2.4175738996191547]","[0.09766955 0.70487505 1.13056278 1.4527695  1.61412311 0.09766955
 0.0976757  0.70560607 1.13176548 1.45430447 1.61582513 0.0976757
 0.09768561 0.70609268 1.13305809 1.45665308 1.61870979 0.09768561]","[6.6, 138.0]","[0.21340261 0.83204575 1.20316106 1.34281336 1.40857722 0.21651353
 0.21911851 0.97370838 1.50431963 1.70508211 1.83896087 0.21482879
 0.24769606 1.25526745 1.79087292 2.21769493 2.39542904 0.24984329]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]"
94,44.02631773544991,1.0,5.7117181817216165e-05,0.0,0.3449136317196604,0.05400536424648332,33.56144230779857,1.7836625242382337e-05,6.59379856772036,0.001042729643400607,44.02631773544991,1.0,0.11939244157726106,0.0,0.34577086548232533,0.054058135306630097,33.558626162277086,1.592570496848369e-05,6.5937711003627335,0.0010048144105519567,2.4366195627712957,0.8754443167609011,0.24366195627712955,True,<games.models.HBS.HBS_model object at 0x1608d46d0>,"[2.4600216466530607, 2.46002096743184, 2.46002096743184, 2.46002096743184, 2.46002096743184, 2.460020964864509, 2.4600205309886514, 2.459946475377865, 2.4600216774548658, 2.4600215760367172, 2.4600211297540837, 2.4600215816346984, 26.376959102648495, 11.54091829178962, 2.4903794922139744, 2.768058110520548, 2.980509417775928, 3.0184059572911677, 2.769233448131102, 2.4366195627712957, 2.4366195689354875, 2.436813477684913, 2.436706115651624, 2.437003374254359, 2.4368203319945723, 2.436635344275383, 2.436636042464939, 2.4366405429903133, 2.436875055970277, 2.4367702906732123, 2.4369964055593716, 2.437328633371232, 2.43709114554208, 2.436956366779956, 2.4366195627712957, 2.4366195627712957]","[0.08403594 0.76963905 1.14270363 1.42641958 1.57720179 0.08403594
 0.08403634 0.76964531 1.14280485 1.42647727 1.5772406  0.08403634
 0.08403635 0.76964354 1.14280148 1.42647553 1.57724744 0.08403635]","[6.6, 138.0]","[0.21340261 0.83204575 1.20316106 1.34281336 1.40857722 0.21651353
 0.21911851 0.97370838 1.50431963 1.70508211 1.83896087 0.21482879
 0.24769606 1.25526745 1.79087292 2.21769493 2.39542904 0.24984329]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]"
95,24.102791392198327,1.0,1.128430271480692,0.0,0.02600818038910403,3.331140133922777,0.010919829559672583,3.296551490302491e-05,8.481325091247186,0.03819596656103302,58.913364930141014,1.0,0.10656940980665508,0.0,0.05081292956690752,16.783252336215455,70.37924423817663,0.01119121517867013,9.247621855639723,5.456864521178912,2.4372158188915223,0.877368308526651,0.24372158188915227,True,<games.models.HBS.HBS_model object at 0x1608d45e0>,"[2.4534346305392143, 2.453442001156433, 2.453442001156433, 2.453442001156433, 2.4534337103330155, 2.4534364684026033, 2.4534111311099935, 2.453432509498058, 2.4534331957964843, 2.4534348870477327, 2.453437231636945, 2.4534358561362404, 2.4694000232856825, 2.5637520697587974, 2.4372158188915223, 2.4372158229743994, 2.4372162295192825, 2.4372157607135425, 2.437216038984485, 2.4372157625205433, 2.4372157352956516, 2.437216112652893, 2.4372161267323262, 5260.9045968352675, 2.4851931584798685, 2.4698287402063785, 2.45477628530541, 2.4461410120998477, 2.4420674623133, 2.4394228357974246, 2.438325121222136, 2.437767420408045, 2.437487748560828, 2.4373501750418103, 2.4372818482467973, 2.437248911229365, 2.437231758092273, 2.4372235758223084, 2.4372195335225766, 2.4372180038333098, 2.437216586103185, 2.4372158188915223, 2.4372158188915223]","[0.11604128 0.82458093 1.18731752 1.379145   1.49291527 0.11604128
 0.11620905 0.83589262 1.20432767 1.39912259 1.51458066 0.11620905
 0.11606836 0.82663588 1.19058874 1.38331405 1.49805242 0.11606836]","[6.6, 138.0]","[0.21340261 0.83204575 1.20316106 1.34281336 1.40857722 0.21651353
 0.21911851 0.97370838 1.50431963 1.70508211 1.83896087 0.21482879
 0.24769606 1.25526745 1.79087292 2.21769493 2.39542904 0.24984329]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]"
96,52.69627337916724,1.0,3.44692374514944e-05,0.0,0.3413315172456711,404.12227029908934,0.005641129441026503,5.8920512665965756e-05,1.7812220230483582,0.007105672665682636,52.69627337916724,1.0,0.1539405831910414,0.0,0.3418417300261478,404.1344674514872,0.007360042278588142,5.785180204290344e-05,1.7839136982678927,0.00696977984878562,2.4423697247205056,0.8749559018620914,0.24423697247205056,True,<games.models.HBS.HBS_model object at 0x1608d47f0>,"[2.4602341331555335, 2.4602312724548647, 2.4602312724548647, 2.4602312724548647, 2.4602312724548647, 2.4602312722803443, 2.460231186293629, 2.460224912775844, 2.460230535701452, 2.460234233986783, 2.460231130840082, 2.460233903285011, 15.328517979850023, 7.845836455580455, 476.27185491528365, 6.195480358782042, 4.467529284783526, 3.1787204015158848, 2.8673098572468487, 2.639587779984825, 2.4423697247205056, 2.4423697226727006, 2.442369714539185, 2.4423685190400364, 2.4423734092668954, 2.442368529080215, 2.442368382076563, 2.442369299107968, 2.442369621629709, 2.4428056834091345, 2.4425921621435975, 2.4424784331567984, 2.4424323403305856, 2.442401084368038, 2.4423833352352524, 2.4423755291086136, 2.442370920619392, 2.442373116824038, 2.4423697247205056, 2.4423697247205056]","[0.09016425 0.77482783 1.14248464 1.40678106 1.58574222 0.09016425
 0.0901649  0.77497665 1.14271473 1.40706755 1.58606675 0.0901649
 0.09016491 0.77492274 1.14263953 1.4070061  1.58603097 0.09016491]","[6.6, 138.0]","[0.21340261 0.83204575 1.20316106 1.34281336 1.40857722 0.21651353
 0.21911851 0.97370838 1.50431963 1.70508211 1.83896087 0.21482879
 0.24769606 1.25526745 1.79087292 2.21769493 2.39542904 0.24984329]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]"
