,b,m,w,x,exp_data,exp_error,chi_sq,normalized solutions
23,1,363.36920920411376,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",283.1307,"[0.0031166786919292243, 0.08621490948102004, 0.18986979992612987, 0.3228594364896116, 0.4999085604210602, 0.7481701544819008, 0.8983825390510586, 1.0]"
24,1,197128.766927675,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",39.5367,"[5.762929624893712e-06, 0.08336331339203731, 0.1873416731457977, 0.32074633061158636, 0.49834795639332313, 0.7473842884951479, 0.898065419460748, 1.0]"
25,1,73.06763857021541,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",9958.3136,"[0.015309829875257296, 0.09739166562946826, 0.19977872642869454, 0.331141736663721, 0.5060253306052732, 0.7512503603493541, 0.8996254641822646, 1.0]"
26,1,9436.825388675514,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",32.4631,"[0.0001203698244286057, 0.08346836734539004, 0.18743481257307903, 0.3208241743758782, 0.4984054556215194, 0.7474132290741697, 0.8980771064547537, 1.0]"
27,1,30417.145194649187,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",37.4648,"[3.734746710225072e-05, 0.08339226505325181, 0.18736734278254502, 0.32076778467548234, 0.498363800871548, 0.7473922606345135, 0.8980686269188644, 1.0]"
28,1,121943.8488280906,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",39.299,"[9.316051428878014e-06, 0.08336657006405555, 0.18734455943553593, 0.3207487373618482, 0.4983497320228892, 0.7473851670468113, 0.8980657895195835, 1.0]"
29,1,372902.24314555386,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",39.7193,"[3.0464882756078786e-06, 0.08336082471843805, 0.1873394680476871, 0.32074448506183584, 0.4983465965470829, 0.7473835954841062, 0.8980651554786107, 1.0]"
30,1,2383.745140353434,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",18.3203,"[0.00047635319135818467, 0.08379467795834063, 0.18772410547512497, 0.3210659796686297, 0.49858403763649883, 0.7475031644451249, 0.8981133963665012, 1.0]"
31,1,24000.576048759234,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",36.8292,"[4.733186286954563e-05, 0.08340141647461706, 0.1873754526716695, 0.32077456320705244, 0.49836880289907265, 0.7473947753619318, 0.8980696351869103, 1.0]"
32,1,1594.3399669045284,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",15.4734,"[0.0007120418924281202, 0.08401071868921414, 0.1879156404896439, 0.3212260717079465, 0.49870226176137006, 0.7475626920818662, 0.8981374199407257, 1.0]"
33,1,88281.04959763469,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",39.0625,"[1.2868346453819351e-05, 0.08336982621878057, 0.18734744626267, 0.3207511506104041, 0.49835151771039304, 0.7473860718484212, 0.8980661382441303, 1.0]"
34,1,59.60203429026218,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",15123.9903,"[0.018704011598372317, 0.10050291294057957, 0.202537044357492, 0.33344725141834464, 0.5077280229152106, 0.752107768656043, 0.8999714255649671, 1.0]"
35,1,1.5917992195534925,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",8077141.9795,"[0.41646273398909917, 0.46510525796217217, 0.5257808535275287, 0.6036279019257519, 0.7072656597527223, 0.8525884692773332, 0.9405170658953502, 1.0]"
36,1,29.713481340050514,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",60923.7156,"[0.0368253865195398, 0.11711372705694603, 0.21726362001859284, 0.34575633240285164, 0.5168187143584134, 0.7566855315192761, 0.9018186354903248, 1.0]"
37,1,57701.27616225062,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",38.6117,"[1.9688011599410202e-05, 0.08337607817554246, 0.18735299005442885, 0.32075578540729466, 0.4983549480992298, 0.7473877926799456, 0.8980668414039044, 1.0]"
38,1,147110.3514121371,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",39.4055,"[7.722345706416532e-06, 0.08336511012262868, 0.187343266438222, 0.32074766046122266, 0.49834893814925724, 0.7473847795619486, 0.8980656237415439, 1.0]"
39,1,179.17819582342136,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",1468.9353,"[0.006300366229978264, 0.0891332112494197, 0.19245706453320172, 0.32502198695378187, 0.5015056716372691, 0.7489743990227511, 0.8987070618781146, 1.0]"
40,1,1754.4932685996976,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",15.7397,"[0.0006470874933911341, 0.08395118079512869, 0.18786285630273142, 0.32118195460605903, 0.49866968276890156, 0.7475463003980207, 0.8981308045535848, 1.0]"
41,1,33808.06385915781,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",37.7056,"[3.360167536147469e-05, 0.0833888318367154, 0.18736429775319693, 0.320765240774271, 0.4983619221546263, 0.7473913152836492, 0.8980682462404043, 1.0]"
42,1,453.9793750628115,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",162.3272,"[0.0024961706617467197, 0.0856461261146413, 0.1893655381747564, 0.3224379552750412, 0.499597276214419, 0.7480133891600855, 0.8983192895250741, 1.0]"
43,1,17221.125132752768,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",35.668,"[6.596379820762481e-05, 0.08341849649074018, 0.18739059672109257, 0.3207872234496804, 0.49837816245447253, 0.7473994925964679, 0.898071559065668, 1.0]"
44,1,716302.9645077793,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",39.8177,"[1.5859824881568696e-06, 0.08335948499815389, 0.1873382818675069, 0.32074348934082947, 0.49834585514135266, 0.7473832263439778, 0.8980649830287201, 1.0]"
45,1,897.8376520361331,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",29.1085,"[0.0012637141295352469, 0.08451640494501042, 0.18836396459862553, 0.32160080055765816, 0.49897902123221866, 0.7477020577834832, 0.8981936555049103, 1.0]"
46,1,3.801771868315394,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",2458122.5107,"[0.23007041796081268, 0.2942502333480357, 0.3743067155903216, 0.47701948915945047, 0.613761016495522, 0.8055025615799154, 0.9215171024561212, 1.0]"
47,1,9.414649970975775,0.0391905,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",534565.9383,"[0.10767496248230252, 0.182057426698359, 0.2748404476806956, 0.3938814478026529, 0.5523607572767911, 0.7745833574092965, 0.9090406964539494, 1.0]"
