,b,m,w,b*,m*,w*,chi_sq,r_sq,redchi_sq,success,model,chi_sq_list,Simulation results,x,exp_data,exp_error
0,1,9172.713638000561,0.03571132648315668,1,1933.875298617197,0.0003632962363157594,1.3644079476679474,0.9975891244003179,0.22740132461132453,True,<games.models.synTF.synTF object at 0x167c76800>,"[2738.9561224571153, 2738.956122461601, 2738.9561318910155, 2738.956207965047, 13042.143164383057, 13042.143285362725, 13042.143136342369, 2517.5196310134884, 2517.519646277189, 2517.5195784399793, 45.17217720484151, 45.17224986771982, 45.17484071149737, 2513.3914686047406, 2513.3914841320257, 2513.3914153616397, 1019.2844221163257, 1019.284569616454, 1019.280423850297, 5782.253620101127, 5782.251330674195, 5782.204838381054, 45.17217720484151, 45.17224986771982, 45.17484071149737, 2511.6253254352378, 2511.625341258725, 2511.6252718314386, 1014.8100462365393, 1014.810194154143, 1014.8060406608494, 5831.938469324785, 5831.936163372723, 5831.889881666087, 20.511441882896435, 20.511490893513585, 20.51331491005475, 4.148771481399551, 4.1487510458383206, 4.147963452829218, 1.6116591177127113, 1.6116625560616245, 1.6117933940152873, 1.5329303378239552, 1.5329305423304838, 1.5329380486917918, 1.5326775973678406, 1.532677603253331, 1.5326775282105964, 1.5326771788237774, 1.5326771868933877, 1.532677187392424, 1.5326729209156515, 1.5326729450665575, 1.5326735625994778, 1.5326683518973128, 1.5326683819872575, 1.5326692266713038, 1.5326191214663245, 1.5326191921968508, 1.5326215826325136, 1.5325147011969213, 1.5325148268731337, 1.5325193100483876, 1.5322216551070629, 1.532221857174199, 1.5322291986710448, 1.5308894214228763, 1.5308897684143583, 1.5309023871017027, 1.5433975912393338, 1.5433956937064826, 1.5433298177081674, 1.5275754011880174, 1.527575506067094, 1.527578993731895, 1.5264975197126796, 1.5264972031909947, 1.526485570837415, 1.529152106283651, 1.5291524062515711, 1.5291631564229589, 1.5264730128411395, 1.5264727755875211, 1.5264639921016838, 1.5262947357604686, 1.5262945377582406, 1.526287084417116, 1.5257716284557192, 1.5257715998016912, 1.5257696231573887, 1.5261494295311875, 1.526149941936423, 1.5261677004169865, 1.5217830738959892, 1.521782858713916, 1.5217751517749656, 1.5221246093680776, 1.522123932280598, 1.5221008307677901, 1.521480237500959, 1.5214798651626575, 1.5214667266636466, 1.59721680235739, 1.597212750800432, 1.5970850001583667, 1.5214117969067857, 1.5214112663150436, 1.5213930410370693, 1.5205704846471275, 1.5205701289104563, 1.5205577940436996, 1.5191296926841182, 1.5191296642504009, 1.519128365484519, 1.5175396547819602, 1.5175396599117208, 1.5175394788862429, 1.5265656853172147, 1.5265639433946658, 1.5265095214686748, 1.515702016663142, 1.515701789248226, 1.5156940778422703, 1.5272391139168322, 1.5272372791350493, 1.5271804237687876, 1.51518374563959, 1.5151833547923848, 1.5151704831799484, 1.5137504287501287, 1.5137500682105354, 1.5137382987313697, 1.5106147772387724, 1.510614561293181, 1.5106075363876217, 1.5087398345232297, 1.508739275568644, 1.5087221321261302, 1.503436588038066, 1.5034361048936622, 1.5034218099901113, 1.5138055557056793, 1.5138071232853327, 1.5138517615888532, 1.5023005509442402, 1.502300559117998, 1.502300407896811, 1.499711887716212, 1.4997115117658548, 1.4997006255457535, 1.4990201840723927, 1.4990193862390466, 1.4989972980521244, 1.4989023838379516, 1.498901877686076, 1.498887490316435, 1.496043241431376, 1.4960426010295196, 1.4960250525838528, 1.4929179824000804, 1.4929181200660218, 1.492921077462148, 1.5243424734600066, 1.524339120007336, 1.524258253126383, 1.4891742318058834, 1.4891741336578659, 1.489171204764365, 1.4920791636870856, 1.4920777388744757, 1.4920423079572078, 1.4879201315452446, 1.4879197124365693, 1.4879087225984944, 1.4866180306158587, 1.4866174500591876, 1.4866026612376044, 1.483846326545843, 1.4838460236566375, 1.4838381899033426, 1.486223773100268, 1.48622219434552, 1.4861851391892518, 1.4818411735571027, 1.4818406117884615, 1.481826755135161, 1.4785939588304169, 1.4785934191625465, 1.4785804073313282, 1.4753728676597995, 1.4753731882899583, 1.4753800890581612, 1.5560519801937434, 1.5560466073924755, 1.5559354584913843, 1.4721012253522936, 1.4721010994417691, 1.4720978512429312, 1.706332855304017, 1.7063238971886634, 1.7061458450153133, 1.4711444057221736, 1.4711438630754226, 1.4711311408904633, 9.911740253964801, 9.9116790243738, 9.91069247178236, 1.4894427053060264, 1.4894399798239173, 1.489382194059976, 1.4712311908649733, 1.471230472482793, 1.4712143193501395, 1.4711432572748406, 1.4711426510674868, 1.471128907509062, 1.4707978485684448, 1.470797325454638, 1.470785406787351, 1.4695207321339374, 1.4695207520769833, 1.469520752108506, 1.4692635478214122, 1.469263618120634, 1.469264714853998, 1.4683448382876558, 1.4683450735613268, 1.4683497262936114, 1.5794069860081859, 1.5794004346961144, 1.5792757153019175, 1.4638978220999836, 1.46389785415593, 1.463898082209232, 1.4627471271438148, 1.462746271201134, 1.462728361819622, 1.4624955962160735, 1.4624952734420036, 1.4624881495530715, 1.504485549437689, 1.504481482533104, 1.5044022707791866, 1.4621832849883416, 1.462182752426603, 1.462171362364315, 1.4615273403000346, 1.4615268107163697, 1.4615155372476698, 1.4569827287510546, 1.456982091684873, 1.4569690885502196, 1.4529422782346209, 1.4529421187973401, 1.452938573412453, 1.5568325725333376, 1.556826018394263, 1.5567117247789384, 1.451286331908291, 1.4512857798123542, 1.4512748691356423, 1.4488628460872148, 1.4488619249389494, 1.4488445312385574, 1.4445630291333877, 1.4445627276004385, 1.4445568020786714, 1.4455942439097238, 1.4455924831355136, 1.4455618131125274, 1.4421238574136923, 1.4421231486810022, 1.4421101806392906, 1.438707878848468, 1.4387070766797896, 1.4386928376315529, 1.4335423913011363, 1.433542617806497, 1.4335459493871527, 1.5112492834410227, 1.5112430952769718, 1.5111491671246677, 1.4304585491515873, 1.430458244393574, 1.4304527893148289, 1.4500618910389484, 1.4500585236333414, 1.4500056017603515, 1.4295465184442073, 1.4295459624315514, 1.429536488031731, 1.4279534970695285, 1.427952571368517, 1.4279374558967612, 1.4256085602943696, 1.4256079248523803, 1.4255974909908933, 1.420983361762977, 1.4209826129604541, 1.4209691618637772, 1.9532134122945979, 1.9531969363235995, 1.952982721619514, 1.422415827672255, 1.4224141752235873, 1.4223892411495032, 1.420839097199638, 1.4208380396118958, 1.4208216649897254, 1.415720286834661, 1.4157204841164621, 1.4157229191569867, 1.4356364520889662, 1.4356326588975836, 1.4355805460700537, 1.4122016657756502, 1.4122012974328357, 1.412195529449287, 1.4301245469767334, 1.430121007173806, 1.4300727478093977, 1.411040404704197, 1.4110396616013716, 1.4110286660957745, 1.4091107805465415, 1.4091099700339793, 1.4090981762748034, 1.4039031215154067, 1.4039022444377363, 1.4038899728328482, 1.3990783419576003, 1.3990784877469276, 1.3990799541840182, 1.4786617615339976, 1.4786547313802654, 1.4785712201520318, 1.3959373066624732, 1.3959368821788212, 1.395930971371489, 1.407582437805139, 1.407579222132606, 1.407539808748047, 1.3946946835576388, 1.3946938613006237, 1.394682986052144, 1.392649763103255, 1.3926487354896195, 1.3926355241495383, 1.3879349067458402, 1.387934221901862, 1.3879254742153022, 1.3834251869595502, 1.3834245824284068, 1.3834170361707097, 1.3777268147006205, 1.3777269332109918, 1.377727848579184, 13.485067975099499, 13.484964887392852, 13.484174593316565, 1.3884805231767472, 1.3884772113072559, 1.388441451359385, 1.375439460571079, 1.3754389050711409, 1.3754322906513172, 1.3750728696334853, 1.3750711196190386, 1.3750519386248765, 1.3741534450291408, 1.3741526050368102, 1.3741429512359682, 1.3714013947024635, 1.371400112246633, 1.3713860539978469, 1.3671090612424197, 1.3671085189603684, 1.367102413932778, 1.3644079476679474, 1.364406403685484, 1.3643898305239481, 2.7693175903542073, 2.7692849619537765, 2.7690171718362695, 1.368056913581967, 1.3680544426018308, 1.3680297280314262, 1.3646429910061895, 1.3646412899247589, 1.3646238970330058, 1.3644079476679474, 1.364406403685484, 1.3643898305239481, 2595.562349771785, 2595.562345130665, 2595.5623891924183, 1.3644895919605233, 1.3644879741515485, 1.3644711188166818, 1.3644187812082893, 1.3644171639406153, 1.3644005940141615, 1.3644098116212011, 1.3644081528594278, 1.3643916657131805, 1.364408383348874, 1.3644067742118131, 1.3643902665115972, 1.36440803853458, 1.3644064476768356, 1.3643899388292593, 1.3644079553644324, 1.3644063428703297, 1.3643898795965015, 1.364407994340456, 1.3644064234580064, 1.3643898276110904, 1.364407992698896, 1.3644063363316419, 1.3643898713986968, 1.3644079476679474, 1.364406403685484, 1.3643898305239481, 1.3644079476679474, 1.3644063344866562, 1.3643898305239481, 1.3644079476679474, 1.3644079476679474]","[0.007503858046287216, 0.018167105630009815, 0.03413195124850867, 0.060660258847895526, 0.11341977044550725, 0.2693612212548905, 0.5217291055786216, 1.0]","[0, 2, 5, 10, 20, 50, 100, 200]","[0.007494290185385433, 0.014944137102943242, 0.05618914155384326, 0.040828692366533983, 0.10185490056765668, 0.3027911225832707, 0.5262413396016417, 1.0]","[0.0001462986442992, 0.0097532429532819, 0.0243831073832049, 0.0487662147664098, 0.0487662147664098, 0.0731493221496147, 0.0975324295328197, 0.146298644299229]"
1,1,20443.507714816293,0.0004374590843851934,1,19235.974363332938,3.4253387019121475e-05,1.58088123104111,0.9966939746161354,0.2634802051735184,False,<games.models.synTF.synTF object at 0x167c76200>,"[2221.238461841628, 2221.2384618412016, 2221.238490176682, 2221.239386284829, 13626.220132094024, 13626.220135610807, 13626.220108490059, 6802.035768792709, 6802.0357715375085, 6802.035527728029, 2782.697782726386, 2782.6977856472254, 2782.6976996426292, 2497.1542074240147, 2497.1542167408284, 2497.154082320366, 106.03673974049481, 106.03680070272004, 106.04009676192534, 494.9744219933186, 494.9745159286117, 494.9681197335977, 1.756704006469961, 1.7567008805209072, 1.756699208814407, 1.719777258489409, 1.7197744871729286, 1.7197661290905941, 1.6059644908938004, 1.6059656219258989, 1.6059800767633183, 1.62463155759878, 1.6246300321046094, 1.6246187628253206, 1.5827916476494157, 1.5827916430585793, 1.5827915686779637, 1.582887537342035, 1.5828876127354106, 1.582888412112662, 1.5827908022598012, 1.5827908043712264, 1.5827908021231287, 1.582790798113181, 1.58279080020681, 1.5827907978098232, 1.5827907816230344, 1.5827907836426933, 1.5827907806399915, 1.582790716815853, 1.582790718607129, 1.5827907131150225, 1.582790476552537, 1.582790477412741, 1.5827904620432836, 1.5827875862125633, 1.582787582079162, 1.5827875120802033, 1.582774038186391, 1.5827740239454742, 1.5827738374164098, 1.5827008371684061, 1.5827008519404404, 1.5827010132885622, 1.5840312076532272, 1.5840314940203943, 1.584035900386507, 1.5826984420659775, 1.5826984666438244, 1.582698759107227, 1.5826913244321077, 1.5826913458586203, 1.5826915990084802, 1.5826674661535358, 1.5826674786226713, 1.5826676169080098, 1.5827425728835918, 1.5827426737418295, 1.5827441977971648, 1.5826401334153495, 1.582640160676898, 1.582640517554352, 1.582608559438411, 1.582608605767286, 1.5826092804461975, 1.5825498269354432, 1.5825498308496089, 1.5825498575677952, 1.5825171349833085, 1.5825171928421855, 1.5825181444674241, 1.5825179303469163, 1.5825179439575852, 1.5825181288887888, 1.5839370121026546, 1.5839373163065806, 1.5839431914045174, 1.5824933831157693, 1.5824934140976743, 1.5824938974220235, 1.5824643917535943, 1.5824644326473205, 1.5824651074243958, 1.5823990680714133, 1.58239909237362, 1.5823994927268696, 1.5823419457975805, 1.5823419862250363, 1.5823427182771619, 1.58221618897413, 1.5822161996190254, 1.5822163727200884, 1.5831872036427372, 1.5831874634199354, 1.5831933473438144, 1.5821982221964541, 1.5821982527013718, 1.582198840609864, 1.5821462269117097, 1.5821462851363048, 1.5821475252798702, 1.5820887174402218, 1.5820887225028968, 1.5820887687627414, 1.5819878285846458, 1.5819878256288202, 1.5819877049030908, 1.5893006723258194, 1.5893013424158184, 1.5893197232519147, 1.5819304561975147, 1.5819304475520235, 1.5819312065495612, 1.5819836857813936, 1.5819836837356684, 1.581983590525737, 1.5819560979403273, 1.5819561025160445, 1.581956161102927, 1.5819287683888206, 1.5819288394385107, 1.5819305206974554, 1.581921335409177, 1.5819213983926517, 1.5819218762000198, 1.5819236009980233, 1.5819236675951227, 1.5819252402982014, 1.5819116318770126, 1.5819116670423186, 1.5819124572595895, 1.5818787895621715, 1.5818788537635429, 1.5818803876541425, 1.5817907322168225, 1.5817907578783437, 1.5817913439606763, 1.5816794261095106, 1.5816794831011665, 1.5816809287078022, 1.5815865854900428, 1.5815866038979718, 1.5815870397364429, 1.5817008114429014, 1.5817009613617057, 1.5817052147648314, 1.5815054283370558, 1.581505474003011, 1.5815066764638612, 1.5814112538981682, 1.5814113125713865, 1.581412955029879, 1.581347627116526, 1.5813475980407163, 1.5813467061494881, 1.5812383780472723, 1.5812383757613493, 1.5812382701183596, 1.581292793488666, 1.5812929270278477, 1.5812970009811456, 1.5811528405098865, 1.5811528815750382, 1.5811540548103562, 1.581188839632281, 1.5811889536962536, 1.5811924394228647, 1.5811293613568902, 1.5811294250265315, 1.5811312994494313, 1.581058169861383, 1.5810582228034078, 1.5810597908600066, 1.580906370917971, 1.5809063732795412, 1.5809063796815161, 1.5824434095118827, 1.5824437610410413, 1.5824558225466439, 1.5807989954640023, 1.5807989613136588, 1.5808000580527548, 1.5809025632736646, 1.5809025657828921, 1.5809025873750266, 1.580882000604197, 1.5808820032049253, 1.5808820850215561, 1.58088174829149, 1.5808816978981661, 1.5808816726631698, 1.5808819826412146, 1.5808819919930395, 1.5808819929150355, 1.580881757565956, 1.5808817707238751, 1.5808817429120363, 1.5808817159446997, 1.5808817683803782, 1.5808817023973971, 1.5808817050154989, 1.5808816998609458, 1.5808816633568898, 1.5809320951809929, 1.58093204577793, 1.5809305270496044, 1.5808819732976485, 1.580882014941666, 1.5808819463289998, 1.5808818282120771, 1.5808818599611718, 1.580881727187042, 1.5808817910979975, 1.580881744203933, 1.580881713677852, 1.5808817491694465, 1.5808817579840178, 1.5808816705528488, 1.5808817103005397, 1.5808817502188524, 1.580881686238599, 1.5808817050154989, 1.5808816998609458, 1.5808816633568898, 1.5808817570959726, 1.5808817495532292, 1.5808816729146358, 1.5808817050154989, 1.5808816998609458, 1.5808816633568898, 1.5808817570657037, 1.58088174949364, 1.5808816851874052, 1.5808817050154989, 1.5808816998609458, 1.5808816633568898, 1.5808817577404952, 1.5808817005217746, 1.580881679150136, 1.5808817050154989, 1.5808816998609458, 1.5808816633568898, 1.580881719937585, 1.5808817508078998, 1.580881673159867, 1.5808817050154989, 1.5808816998609458, 1.5808816633568898, 14639.535641813249, 14639.53564192091, 14639.535639214235, 179.72962172245153, 179.729697544895, 179.7342357939076, 1.580881695106132, 1.5808816893862043, 1.5808816017244314, 1.5808817167250147, 1.5808816490775677, 1.5808817421305257, 1.5808816692431247, 1.580881656464126, 1.5808815591965497, 1.5808816274843025, 1.5808816060186697, 1.580881715841351, 1.5808816496487, 1.5808816545717317, 1.5808817152820605, 1.5808816274843025, 1.5808816060186697, 1.580881715841351, 1.580881708362276, 1.580881708569456, 1.5808816349041475, 1.5808816434112698, 1.5808816491849056, 1.5808817149597094, 1.5808816380956232, 1.580881649618151, 1.5808817156927755, 1.5808816470848945, 1.5808815524326778, 1.5808817156943011, 1.5808816274843025, 1.5808816060186697, 1.580881715841351, 1.5808816274843025, 1.5808816060186697, 1.580881715841351, 1.5808816009853546, 1.5808812241693933, 1.5808817160042776, 1.5808816009853546, 1.5808812241693933, 1.5808817160042776, 1.5808816285088256, 1.580881567600038, 1.5808817156448296, 1.5808816009853546, 1.5808812241693933, 1.5808817160042776, 1.5808816301624677, 1.580881601747773, 1.5808817160570874, 1.5808816009853546, 1.5808812241693933, 1.5808817160042776, 1.5808816009853546, 1.5808812241693933, 1.5808817160042776, 1.5808817249201237, 1.5808816460035335, 1.580881715719446, 1.5808816009853546, 1.5808812241693933, 1.5808817160042776, 1.5808816466505755, 1.5808816439998161, 1.5808817159814617, 1.5808816009853546, 1.5808812241693933, 1.5808817160042776, 1.5808816637864853, 1.5808816630941132, 1.5808817270462192, 1.5808816524306186, 1.5808812298804664, 1.5808817190488713, 1.5808816441011897, 1.5808816086133033, 1.5808817160233242, 1.580881608794642, 1.5808816179582215, 1.580881716052981, 1.5808815460446637, 1.5808812459149437, 1.5808815849807771, 1.5808818159649136, 1.580881820921074, 1.5808817443354994, 1.580881610400178, 1.5808816132525403, 1.5808816070492113, 1.5808816441369586, 1.5808812245448582, 1.5808817170771166, 1.5808816467519664, 1.5808816331846258, 1.5808816079495907, 1.5808816441330364, 1.5808815705421975, 1.5808817161694442, 1.5808815460446637, 1.5808812459149437, 1.5808815849807771, 1.5808815780997165, 1.5808815878337787, 1.5808815941805445, 1.5808815460446637, 1.5808812459149437, 1.5808815849807771, 1.5808816042551566, 1.5808816041861902, 1.580881602632442, 1.5808815460446637, 1.5808812459149437, 1.5808815849807771, 1.5808816007086264, 1.580881255879235, 1.5808817158397162, 1.5808815460446637, 1.5808812459149437, 1.5808815849807771, 1.5808816465006177, 1.5808812642779322, 1.5808817154665185, 1.5808815460446637, 1.5808812459149437, 1.5808815849807771, 1.5808816422101546, 1.5808816023755508, 1.5808815594140286, 14698.147145322375, 14698.14714522931, 14698.147146941637, 2649.551156481991, 2649.5511568911434, 2649.5511223314875, 1.6243079456521918, 1.6243063456022482, 1.62425752753932, 1.5809863433312645, 1.580986269156984, 1.5809838269252996, 1.58088845191083, 1.5808884353525003, 1.5808878371765889, 1.5808825233591377, 1.5808824435165296, 1.5808822735694181, 1.5808817798241954, 1.5808817860132922, 1.5808817202986676, 1.5808816885708412, 1.5808816692026846, 1.5808816483090835, 1.58088123104111, 1.5808816093031424, 1.5808817186129025, 1.580881628268586, 1.5808816523738771, 1.5808816175923337, 1.5808816408005744, 1.58088165390388, 1.5808817181169355, 1.58088123104111, 1.5808816093031424, 1.5808817186129025, 1.5808816757116197, 1.5808816778305068, 1.5808817181979244, 1.5808816571212976, 1.5808816527292782, 1.5808815861114265, 1.5808816503750729, 1.580881650978234, 1.5808817184480684, 1.5808816451720145, 1.5808816119873061, 1.580881590867353, 1.58088123104111, 1.5808816093031424, 1.5808817186129025, 1.5808816451720145, 1.5808816119873061, 1.580881590867353, 1.58088123104111, 1.5808816093031424, 1.5808817186129025, 1.5808816451720145, 1.5808816119873061, 1.580881590867353, 1.58088123104111, 1.5808816093031424, 1.5808817186129025, 1.5808816451720145, 1.5808816119873061, 1.580881590867353, 1.58088123104111, 1.5808816093031424, 1.5808817186129025, 1.5808816451720145, 1.5808816119873061, 1.580881590867353, 1.58088123104111, 1.5808816093031424, 1.5808817186129025, 14235.401964062667, 14235.401983340673, 14235.401971609237, 11778.823303680638, 11778.82329656416, 11778.823221863267, 14.582948113788127, 14.582918494692098, 14.582788549368205, 1.580893005807741, 1.5808929821565587, 1.5808921752831955, 1.580882306146215, 1.5808823039193982, 1.580882036701964, 1.5808817101505763, 1.5808816952856042, 1.5808816722203058, 1.58088166014282, 1.5808816627855238, 1.580881718403304, 1.5808816599406856, 1.5808815615747596, 1.5808816212314007, 1.5808816444971114, 1.5808816471194054, 1.5808817188479314, 1.58088123104111, 1.5808816093031424, 1.5808817186129025, 1.5808816107156252, 1.5808816559823535, 1.5808817186810185, 1.58088123104111, 1.5808816093031424, 1.5808817186129025, 1.5808816544031887, 1.580881650467362, 1.5808817182528507, 1.58088123104111, 1.5808816093031424, 1.5808817186129025, 1.5808816573149067, 1.5808812326614574, 1.5808817184960664, 1.58088123104111, 1.5808816093031424, 1.5808817186129025, 1.58088123104111, 1.58088123104111]","[0.007494499747322288, 0.017489243864796677, 0.03247870177088555, 0.057454045984117394, 0.10737818122352247, 0.2569384785053322, 0.5055009492565306, 1.0]","[0, 2, 5, 10, 20, 50, 100, 200]","[0.007494290185385433, 0.014944137102943242, 0.05618914155384326, 0.040828692366533983, 0.10185490056765668, 0.3027911225832707, 0.5262413396016417, 1.0]","[0.0001462986442992, 0.0097532429532819, 0.0243831073832049, 0.0487662147664098, 0.0487662147664098, 0.0731493221496147, 0.0975324295328197, 0.146298644299229]"
