,e,b,k_bind,m,km,n,x,exp_data,exp_error,chi_sq,normalized solutions
0,0.5859333732807102,1,1,29.217284313448303,89.39551411815013,2.800696250000001,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",4067.8582,"[0.8206294344553487, 0.8209332337794382, 0.8211370647592645, 0.8214766364308727, 0.8220553903040435, 0.8230663891233269, 0.8249697425877355, 0.8291033294822969, 0.8403795588872012, 0.8775016788008273, 1.0, 0.9511308487382473, 0.951655430043503, 0.9579370340646151, 0.9727015413002701, 1.0, 0.8705819469693531, 0.4575006054970999, 0.11609626585205084, 0.9511308502192275, 0.9516545341043227, 0.9578813773797537, 0.9711687687009348, 0.96442144260427, 0.8354587235067855, 0.4340673883867579, 0.11126668744623004]"
1,12.466992687517479,1,1,2718.5074259848952,201.3070508881397,2.800696250000001,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",168.3805,"[0.02168141723990514, 0.022238755810419206, 0.023982086276161257, 0.031203672824064495, 0.05972779611467614, 0.12192122933112383, 0.23278131249089423, 0.43428489493391925, 0.8190059938687911, 0.9959448203115121, 1.0, 0.22403085515409057, 0.2252709572920363, 0.24017247271867034, 0.33647311877296876, 0.9973982184327165, 1.0, 0.9231749124244808, 0.5447279202554234, 0.22403085550292298, 0.225270880341613, 0.24017053822351747, 0.3347145787912003, 0.33632670533223086, 0.33197310010623765, 0.2998364601976527, 0.17313059574704148]"
2,0.15352166957101568,1,1,15.044807639683222,1262.0933868825362,2.800696250000001,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",6106.7572,"[0.999992220245621, 0.9999923049907876, 0.9999923537575875, 0.9999924343822855, 0.9999925690985911, 0.9999927927000195, 0.9999931641520877, 0.9999937807358128, 0.9999948188159922, 0.9999966086875883, 1.0, 0.9999997082927656, 0.9999998122622606, 1.0, 0.9999995691379808, 0.9999922075599665, 0.999879346237918, 0.9991328472737554, 0.9939049045921486, 0.9999997098498382, 0.9999998130486576, 0.9999999907907628, 0.999999466966222, 0.9999919659946177, 0.9998791817561689, 0.9991328202101605, 0.9939052272823783]"
3,1591.419063296109,1,1,588.2358332769785,12.894164880798915,2.800696250000001,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",2366.6597,"[9.004436645291038e-05, 0.999881473005907, 0.9999161148658391, 0.9999396855651647, 0.9999568387786854, 0.9999695932064098, 0.9999792573175195, 0.9999866343904451, 0.999992287264198, 0.9999966367716798, 1.0, 0.0030009461825544603, 0.0108476385155416, 0.0979564838447931, 0.45782110024738243, 1.0, 0.28650654226560857, 0.025126513159580015, 0.0026679572265431066, 0.0030009461872271526, 0.010847634756276854, 0.0979564035793493, 0.45742681443033256, 0.33523315842997903, 0.024496470629132152, 0.0026803354624191653, 0.0003471203481934914]"
4,24.581939604139823,1,1,3116.206142677575,19.920846256292542,2.800696250000001,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",442.3351,"[4.185581249946288e-05, 0.009015523581351008, 0.0383191795066946, 0.08701099865544545, 0.1681099701735196, 0.31117047297926265, 0.5741350241417336, 0.9977068914535011, 0.9996777678894933, 0.999880954481466, 1.0, 0.0008392152344796648, 0.004298507669935542, 0.0448786764603563, 0.2695167393142997, 1.0, 0.37340699501420604, 0.03674486799111731, 0.00392628573805582, 0.0008392152357863843, 0.00429839957552594, 0.044876095652377025, 0.2669785397620226, 0.23527895574588506, 0.0334814200456183, 0.0038981841673820616, 0.0004925671975619212]"
5,5159.627817340981,1,1,24048.165054483983,2.815006763038149,2.800696250000001,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",3246.3357,"[3.4793076778879556e-07, 0.9999990018330116, 0.9999992847138492, 0.9999994858693355, 0.9999996442976968, 0.9999997518460738, 0.9999998265963371, 0.9999998881973369, 0.9999999359401072, 0.9999999715221172, 1.0, 5.8972624251043236e-05, 0.31128065443354913, 0.8570789087543074, 0.9795021777033287, 1.0, 0.24377967737760248, 0.020251562314368584, 0.00212856607379602, 5.897262434286792e-05, 0.31128062145746654, 0.8570788702356792, 0.9794844001442645, 0.49568342674096433, 0.020243120056200402, 0.0021285451015177637, 0.00026317742003217096]"
6,35.83418581119794,1,1,54.41197535572995,7.262725438840162,2.800696250000001,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",904.4564,"[0.00039065911096810207, 0.031682601091876324, 0.07743823864239298, 0.1477490132948192, 0.27126275191126936, 0.4950281712440182, 0.9179417871835064, 0.9999699718228408, 0.9999858734471521, 0.9999943940216728, 1.0, 0.027227271291173517, 0.058587891640165306, 0.3254960810901872, 0.7852670666877828, 1.0, 0.25237821248190256, 0.021341667175011084, 0.0023423078670366726, 0.027227271333568368, 0.05858723564070713, 0.3254873057550294, 0.7834563888922583, 0.45022227148222493, 0.02147777218497112, 0.002422866461839573, 0.0003935661481628683]"
7,0.26148997774996086,1,1,26.443394437623777,23.30672092366116,2.800696250000001,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",2756.4849,"[0.3898695680634457, 0.39011391518514427, 0.3902802271973908, 0.3905626045930259, 0.3910624960383545, 0.392004131912007, 0.39404143213670895, 0.39952995656281715, 0.4192016234095933, 0.5101188245643782, 1.0, 0.8193198269687123, 0.8367898209172817, 0.9058447403084005, 1.0, 0.8982076155605127, 0.23538044417118975, 0.03996221603408197, 0.01104790687986582, 0.8193198282444532, 0.8366668843221479, 0.9045853583243887, 0.9813032288834234, 0.7455328103023535, 0.14805115667377128, 0.030916479615288088, 0.010102359658906778]"
8,600.5393185000072,1,1,432583.8653239849,0.942100542535214,2.800696250000001,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",3959.7488,"[9.501763968782029e-09, 0.9999978370147771, 0.9999990722803432, 0.9999994728267364, 0.9999996922855767, 0.9999998350125987, 0.999999895198857, 0.9999999426080635, 0.999999969919515, 0.9999999884234168, 1.0, 3.267436448524896e-06, 0.9061906309870025, 0.9922593572458426, 0.9990221231232689, 1.0, 0.24316203823325439, 0.020184980240180818, 0.0021213218125315137, 3.2674364536125334e-06, 0.9061905018825819, 0.9922593135099637, 0.9990195465229155, 0.49979556030546357, 0.020184578769672373, 0.002121319176675403, 0.0002621586796695198]"
9,4.0589766377186685,1,1,37521.12897756796,141.7020414061628,2.800696250000001,"[0.0, 1.0, 1.67, 2.78, 4.64, 7.74, 12.92, 21.54, 35.98, 59.95, 100.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0, 0.0, 2.0, 5.0, 10.0, 20.0, 50.0, 100.0, 200.0]","[0.009270038284814, 0.0292366764878048, 0.027410541128376, 0.0541555969160702, 0.10655582090027, 0.173277238987572, 0.306469393785779, 0.570314169207501, 0.984267853629005, 0.982056074230162, 1.0, 0.0638571591009336, 0.0677002430053262, 0.118077959142827, 0.307391093488527, 1.0, 0.937719585251137, 0.62146167339914, 0.229602891247363, 0.0629968270386556, 0.0667593629795205, 0.110015820921355, 0.288356770860596, 0.298890142802435, 0.25897651543708, 0.170075594466736, 0.0742935853252696]","[0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05, 0.05]",480.6912,"[0.0008379899996238674, 0.0008716825677401677, 0.0009786821205418949, 0.0014260590232408775, 0.00332688065402604, 0.011339385090765527, 0.04391146378787573, 0.12306765452006616, 0.264453539438877, 0.5190930486751787, 1.0, 0.007838915328356847, 0.009440517854309924, 0.02868411848313407, 0.15297843953356008, 0.9919984154397471, 1.0, 0.8219275191883544, 0.30990168988436984, 0.00783891534056261, 0.00944020608745038, 0.02867599826474571, 0.14879776882645082, 0.15286629686194694, 0.14797481318806546, 0.11523159311943783, 0.0420058779917058]"
