,b,m,w,b*,m*,w*,chi_sq,r_sq,redchi_sq,success,model,chi_sq_list,Simulation results,x,exp_data,exp_error
0,1,514845.7904313375,0.015202461663647878,1,29032.735466825612,0.03208600274490274,2.46316246359851,0.9922525085754251,0.4105270772664183,True,<games.models.synTF.synTF object at 0x7f26ef9a7fd0>,"[37.980291829449705, 37.98029182719886, 37.98029182719886, 37.98029182719886, 37.98029184826458, 37.98021334204104, 2.5287950341172993, 2.528795034393226, 2.52879450176911, 2.538021650826521, 2.494259055799536, 2.4942590519322216, 2.494258655616289, 29.339151017659706, 2.4660069729434255, 2.466006969439362, 2.46600697698702, 2.4632162404890607, 2.4632162412824345, 2.463216240490958, 2.463162792251289, 2.463162792136682, 2.463162791566458, 2.4631630232562842, 2.4631630232562842, 2.4631630232562842, 2.4631630232562842, 2.46316246359851, 2.46316246358074, 2.4631624633824045, 2.463162495909067, 2.46316246359851, 2.46316246359851]","[4.011745740383212e-05, 0.07097383631917586, 0.1622373284154431, 0.2840810528534314, 0.4551298694414749, 0.7135101829537128, 0.8812857152184026, 1.0]","[0, 2, 5, 10, 20, 50, 100, 200]","[3.9999908963050716e-05, 0.07134874787652583, 0.16989460085899655, 0.2707868451172141, 0.41178942085263476, 0.7970537048138575, 0.924300324926869, 1.0]","[0.0001462986442992, 0.0097532429532819, 0.0243831073832049, 0.0487662147664098, 0.0487662147664098, 0.0731493221496147, 0.0975324295328197, 0.146298644299229]"
1,1,406589.5779446999,0.024351443518965576,1,29029.546798341507,0.032086067399096925,2.463162463952626,0.9922525068085508,0.4105270773254377,True,<games.models.synTF.synTF object at 0x7f26ef928970>,"[8.819566316960024, 8.819566317072105, 8.819566317072105, 8.819566317072105, 8.819566317023844, 8.819531927495596, 2.9376947414996177, 2.9376947313666526, 2.9377038004243494, 2.529146733687778, 2.5291467569032813, 2.529146658173597, 3.402839994284348, 2.547879358489038, 2.4691750249571505, 2.469174968429259, 2.4691743529215664, 2.4632161462931594, 2.463216141179556, 2.4632161538546224, 2.4631625701996716, 2.4631625694157617, 2.4631625696845205, 2.463163111504957, 2.463163111504957, 2.463163111504957, 2.4631627094052466, 2.463162465464931, 2.463162465512367, 2.463162465621589, 2.463162463952626, 2.463162463952626, 2.463162463952626]","[4.0121852843876186e-05, 0.07097395504549596, 0.16223756810204995, 0.28408140838597223, 0.4551303000209553, 0.7135105348874072, 0.8812858942211564, 1.0]","[0, 2, 5, 10, 20, 50, 100, 200]","[3.9999908963050716e-05, 0.07134874787652583, 0.16989460085899655, 0.2707868451172141, 0.41178942085263476, 0.7970537048138575, 0.924300324926869, 1.0]","[0.0001462986442992, 0.0097532429532819, 0.0243831073832049, 0.0487662147664098, 0.0487662147664098, 0.0731493221496147, 0.0975324295328197, 0.146298644299229]"
2,1,316341.8549684434,0.012983889756251097,1,29021.408677289284,0.03208602589098685,2.4631624732849904,0.992252507943878,0.41052707888083173,True,<games.models.synTF.synTF object at 0x7f26ef9a7ee0>,"[50.18319511986288, 50.183195119896915, 50.183195119896915, 50.183195119896915, 50.18319511994226, 50.18310571974837, 2.7054255540156356, 2.7054255540106547, 2.705431316239357, 2.5339822905939826, 2.5339822907048233, 2.533982250695256, 2.53381348003788, 2.533813479481179, 2.533813465354755, 168.94748333956977, 2.529935722476709, 2.5299357195777312, 2.529935718937674, 2.4860712057601484, 2.4860709099741776, 2.486071261342887, 2.464232277643447, 2.46423223866756, 2.464232280878811, 2.4631685451046312, 2.4631685427182375, 2.4631685457600496, 2.4631624754011403, 2.4631624753941646, 2.4631624751979, 2.4631624732849904, 2.4631624732849904, 2.4631624732849904]","[4.013311032199652e-05, 0.07097389194398294, 0.1622374260184659, 0.28408119021315287, 0.45513003125998547, 0.7135103129865612, 0.8812857809603242, 1.0]","[0, 2, 5, 10, 20, 50, 100, 200]","[3.9999908963050716e-05, 0.07134874787652583, 0.16989460085899655, 0.2707868451172141, 0.41178942085263476, 0.7970537048138575, 0.924300324926869, 1.0]","[0.0001462986442992, 0.0097532429532819, 0.0243831073832049, 0.0487662147664098, 0.0487662147664098, 0.0731493221496147, 0.0975324295328197, 0.146298644299229]"
3,1,73780.80179355161,0.007612281983243991,1,29013.006916483908,0.0320861205593004,2.4631624960416665,0.9922525053564295,0.41052708267361115,True,<games.models.synTF.synTF object at 0x7f26ef9a7ac0>,"[92.44987104539346, 92.44987104525006, 92.44987104525006, 92.44987104525006, 92.44987104958385, 92.44975772292717, 326.18744768245614, 57.33630224280368, 57.33630224777908, 57.33620742629543, 12.714123751118453, 12.714123752882088, 12.714080106559733, 2.471224216694419, 2.471224215897973, 2.4712254624981203, 2.4631884550765832, 2.4631884559006516, 2.463188444726039, 2.463246326173641, 2.463246326173641, 2.463246326173641, 2.4632036533517474, 2.4631627400653424, 2.46316274005641, 2.4631627341526814, 2.4631624960416665, 2.4631624960416665, 2.4631624960416665]","[4.014471576822676e-05, 0.07097407061514718, 0.16223778130457214, 0.28408171449320213, 0.45513066454163226, 0.713510829776358, 0.8812860436673844, 1.0]","[0, 2, 5, 10, 20, 50, 100, 200]","[3.9999908963050716e-05, 0.07134874787652583, 0.16989460085899655, 0.2707868451172141, 0.41178942085263476, 0.7970537048138575, 0.924300324926869, 1.0]","[0.0001462986442992, 0.0097532429532819, 0.0243831073832049, 0.0487662147664098, 0.0487662147664098, 0.0731493221496147, 0.0975324295328197, 0.146298644299229]"
4,1,1641.875787052164,0.046279789084236106,1,28988.030339833054,0.03208607183859547,2.4631626325374802,0.9922525066896606,0.4105271054229134,True,<games.models.synTF.synTF object at 0x7f26ef9a7fa0>,"[37.86287373547157, 37.862873735417914, 37.862873735417914, 37.862873735417914, 37.862849991685344, 37.86292806457266, 6.142759228516352, 6.142756039867844, 6.142759176777097, 3.0827742153494455, 3.0827737894307368, 3.0827741855343582, 2.5474898847616387, 2.5474898275077145, 2.547489901678858, 2.4704249294894463, 2.470424921677966, 2.470424935092574, 2.4634321034158075, 2.463432102272807, 2.4634320969022445, 2.4631626325374802, 2.4631626326057288, 2.4631626327355596, 2.4631648882349513, 2.4631648882349513, 2.4631639138134673, 2.463162981693838, 2.463162682789385, 2.4631626325374802, 2.4631626325374802]","[4.0179312023463026e-05, 0.07097401721346429, 0.1622376324464198, 0.2840814737193689, 0.455130360731464, 0.7135105753805131, 0.881285913248106, 1.0]","[0, 2, 5, 10, 20, 50, 100, 200]","[3.9999908963050716e-05, 0.07134874787652583, 0.16989460085899655, 0.2707868451172141, 0.41178942085263476, 0.7970537048138575, 0.924300324926869, 1.0]","[0.0001462986442992, 0.0097532429532819, 0.0243831073832049, 0.0487662147664098, 0.0487662147664098, 0.0731493221496147, 0.0975324295328197, 0.146298644299229]"
5,1,944.2712098103123,0.03711068919199073,1,28986.442939049914,0.03208593250298831,2.4631626464242795,0.9922525104965424,0.41052710773737994,True,<games.models.synTF.synTF object at 0x7f26ef9a7f40>,"[68.85603097428076, 68.85603097424737, 68.85603097424737, 68.85603097424737, 68.85592870188479, 68.85604272063674, 14.782361963207796, 14.78234847504456, 14.782359950749981, 4.6899657529790995, 4.689963975108383, 4.6899655041728865, 2.822393503759716, 2.822393270727593, 2.8223935089427243, 2.5100878492566654, 2.5100878146155976, 2.510087741111024, 2.46620646566544, 2.4662064608852496, 2.466206472576836, 2.4631868104913446, 2.463186809920109, 2.463186813623208, 2.463177040258039, 2.463177040792087, 2.4631770405637625, 2.4631896647904057, 2.4631896647904057, 2.4631896647904057, 2.4631626464242795, 2.4631626469062113, 2.463162646098492, 2.463185140388446, 2.46316671352025, 2.4631638436517833, 2.463163146585955, 2.463162927108736, 2.4631627021784337, 2.4631626718056823, 2.463162793440722, 2.4631626464242795, 2.4631626464242795]","[4.018153597766362e-05, 0.07097377222785546, 0.16223712569939716, 0.2840807158900473, 0.4551294391665981, 0.7135098202787079, 0.8812855288637664, 1.0]","[0, 2, 5, 10, 20, 50, 100, 200]","[3.9999908963050716e-05, 0.07134874787652583, 0.16989460085899655, 0.2707868451172141, 0.41178942085263476, 0.7970537048138575, 0.924300324926869, 1.0]","[0.0001462986442992, 0.0097532429532819, 0.0243831073832049, 0.0487662147664098, 0.0487662147664098, 0.0731493221496147, 0.0975324295328197, 0.146298644299229]"
6,1,3415.873902443813,0.02418242912122693,1,28974.832137377423,0.03208604846974401,2.4631627597466497,0.9922525073174143,0.41052712662444163,True,<games.models.synTF.synTF object at 0x7f26ef929ab0>,"[13.558192589322152, 13.558191996449029, 13.558191996449029, 13.558191996449029, 13.558187926965813, 13.558155765606491, 3.252089142001301, 3.2520885918915723, 3.2520898732927956, 2.5746222951966296, 2.574622220077215, 2.5746223071640566, 2.473212172991782, 2.4732121624668433, 2.473212183494697, 2.463422342449537, 2.4634223413392142, 2.463422344463763, 2.4631627597466497, 2.463162895325637, 2.463162760256218, 2.46441623613995, 2.463449761265218, 2.463233145294948, 2.4631815315077774, 2.4631683860197113, 2.4631647427521033, 2.463163601462171, 2.4631631954377355, 2.463163032290318, 2.463162959164522, 2.4631629275191176, 2.4631629112642446, 2.46316290320866, 2.463162763914377, 2.4631627597466497, 2.4631627597466497]","[4.01976171683466e-05, 0.0709739919501583, 0.1622375624802229, 0.2840813594582751, 0.4551302159413477, 0.7135104538618773, 0.8812858508963134, 1.0]","[0, 2, 5, 10, 20, 50, 100, 200]","[3.9999908963050716e-05, 0.07134874787652583, 0.16989460085899655, 0.2707868451172141, 0.41178942085263476, 0.7970537048138575, 0.924300324926869, 1.0]","[0.0001462986442992, 0.0097532429532819, 0.0243831073832049, 0.0487662147664098, 0.0487662147664098, 0.0731493221496147, 0.0975324295328197, 0.146298644299229]"
7,1,6364.384643517292,0.028656325656849786,1,28894.11181431007,0.03208603044554524,2.463164319755416,0.992252507304697,0.41052738662590266,True,<games.models.synTF.synTF object at 0x7f26ef9283a0>,"[4.585267934177744, 4.585267934037058, 4.585267934037058, 4.585267934037058, 4.585267239421161, 4.585252964202671, 2.6079974868797837, 2.6079973909281686, 2.6079977797967038, 2.477282334370868, 2.477282321163623, 2.4772823443833762, 2.4636911784540425, 2.463691176823134, 2.4636911830410333, 2.463164319755416, 2.4631643201360816, 2.4631643200318, 2.4632185351397955, 2.4632185351397955, 2.463185028432445, 2.463168564109864, 2.463165635407414, 2.4631647989058356, 2.4631645031500726, 2.4631643912157157, 2.463164350671126, 2.463164319755416, 2.463164319755416]","[4.0309914187958925e-05, 0.0709740634255203, 0.16223759076939612, 0.2840813416202585, 0.455130157762549, 0.7135103841225712, 0.8812858143764836, 1.0]","[0, 2, 5, 10, 20, 50, 100, 200]","[3.9999908963050716e-05, 0.07134874787652583, 0.16989460085899655, 0.2707868451172141, 0.41178942085263476, 0.7970537048138575, 0.924300324926869, 1.0]","[0.0001462986442992, 0.0097532429532819, 0.0243831073832049, 0.0487662147664098, 0.0487662147664098, 0.0731493221496147, 0.0975324295328197, 0.146298644299229]"
8,1,18816.326109698486,0.020832101509522014,1,28716.357241201247,0.03208324968507256,2.4631723798430354,0.9922525829472036,0.4105287299738392,True,<games.models.synTF.synTF object at 0x7f26ef9284f0>,"[16.583547776761133, 16.583547776806075, 16.583547776806075, 16.583547776806075, 16.583547758777698, 16.583496851472734, 2.4796991009302083, 2.4796990969039774, 2.479700767504092, 2.4631723798430354, 2.463172380381362, 2.4631723769855793, 2.463296178969547, 2.463296178969547, 2.4632435386423275, 2.463185506352238, 2.4631761787317368, 2.4631736639207658, 2.463172840337877, 2.463172547673114, 2.4631723798430354, 2.4631723798430354]","[4.055989997091796e-05, 0.07096936567000611, 0.16222764960648123, 0.28406636427943105, 0.455111877243009, 0.7134953727826627, 0.8812781667796514, 1.0]","[0, 2, 5, 10, 20, 50, 100, 200]","[3.9999908963050716e-05, 0.07134874787652583, 0.16989460085899655, 0.2707868451172141, 0.41178942085263476, 0.7970537048138575, 0.924300324926869, 1.0]","[0.0001462986442992, 0.0097532429532819, 0.0243831073832049, 0.0487662147664098, 0.0487662147664098, 0.0731493221496147, 0.0975324295328197, 0.146298644299229]"
9,1,30769.459494058934,0.04974200522810351,1,28382.5128333436,0.03208480863383356,2.4632019090161874,0.9922525413468565,0.4105336515026979,True,<games.models.synTF.synTF object at 0x7f26ef9a7f10>,"[26.154835467754708, 26.154835471842603, 26.154835471842603, 26.154835471842603, 26.154835524754734, 26.1549037801157, 2.466659516934411, 2.4666595188611904, 2.4666601147196796, 2.4632019090161874, 2.4632019688522906, 2.463201890701789, 2.46697750615069, 2.4635927171239618, 2.463283662828598, 2.4632351072249605, 2.463215314378794, 2.4632082482704725, 2.463205410440238, 2.4632037913502263, 2.4632029823506563, 2.4632025756337836, 2.4632021709718965, 2.463201992587285, 2.4632019090161874, 2.4632019090161874]","[4.103668859722507e-05, 0.07097257213434235, 0.16223373970569935, 0.28407519603927445, 0.45512246198182715, 0.7135039714347453, 0.8812825206261321, 1.0]","[0, 2, 5, 10, 20, 50, 100, 200]","[3.9999908963050716e-05, 0.07134874787652583, 0.16989460085899655, 0.2707868451172141, 0.41178942085263476, 0.7970537048138575, 0.924300324926869, 1.0]","[0.0001462986442992, 0.0097532429532819, 0.0243831073832049, 0.0487662147664098, 0.0487662147664098, 0.0731493221496147, 0.0975324295328197, 0.146298644299229]"
