,b,m,w,x,exp_data,exp_error,chi_sq,normalized solutions
48,1,112.55478481753636,1.3104024917468329,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",8989.0018,"[0.008855417291933206, 0.7250954582907283, 0.8669772414987325, 0.9287955461457426, 0.9639499377023448, 0.9871412645311373, 0.9955217268414274, 1.0]"
49,1,3.6850867275655323,0.00017009411369280826,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",37024358.2388,"[0.8908210194915728, 0.8919508616726688, 0.893644132185918, 0.8964622736626434, 0.9020837361743473, 0.9188303252269155, 0.9463549510659984, 1.0]"
50,1,1.7514640389322897,0.00037205100855421065,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",37030336.9632,"[0.8908928645265245, 0.8920670533804833, 0.8938249490686817, 0.8967457743033482, 0.9025539469652688, 0.9197150562017963, 0.9474685186474879, 1.0]"
51,1,2.9709899953954304,0.10195437336255003,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",3192314.0103,"[0.26205967254347445, 0.39475527459838344, 0.5252321698341383, 0.6538269962310431, 0.7810430103780707, 0.9078708184852978, 0.9660912452561939, 1.0]"
52,1,117270.2832822491,2.2366089388452535,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",7411.9099,"[8.558066036238218e-06, 0.8138359492669025, 0.9148885900375777, 0.9553593890806504, 0.9775783085500387, 0.9920015914979664, 0.9972029071190008, 1.0]"
53,1,589.1716477699989,0.004259355979980504,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",518.6786,"[0.003684228899861329, 0.02223495434672048, 0.049460815141145725, 0.09330466948471927, 0.17566682556272972, 0.38710775257990926, 0.6535142224259849, 1.0]"
54,1,556.4300947253397,0.008800803045355658,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",272.347,"[0.002827153270278005, 0.030349258856689494, 0.06983416903791617, 0.13124978194011153, 0.23990503694335902, 0.4845051940507018, 0.7374489717676026, 1.0]"
55,1,65878.59620617247,0.005269546786861157,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",127.2657,"[2.9684523534342393e-05, 0.020663364592219676, 0.05079216306115148, 0.09892963175479617, 0.18810859517698122, 0.409873210790599, 0.6754960681855183, 1.0]"
56,1,777811.1348585006,0.0009327682835974108,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",193.7351,"[8.123090576518665e-06, 0.011914326169297357, 0.029687807053780234, 0.05908361600133819, 0.117039850900415, 0.28450427268365197, 0.5439656623007283, 1.0]"
57,1,141.39526445563163,0.7471573563622195,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",6024.7543,"[0.007086081847478572, 0.6041625152401543, 0.7913416404049276, 0.8841170939729622, 0.9402245393688148, 0.9785098596995939, 0.9925213602151844, 1.0]"
58,1,14479.891285966723,0.006530718808583211,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",107.8314,"[0.0001224881654537224, 0.023255334076360386, 0.056820145539661984, 0.10992902196352707, 0.20666972569495884, 0.4383793469305968, 0.7004619939326884, 1.0]"
59,1,9.198670697583582,1.375109465631685,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",453304.5859,"[0.09852946434114429, 0.7583309459172289, 0.8837697070804955, 0.9379310991510166, 0.9686084482264076, 0.9888057995616689, 0.9961004694749095, 1.0]"
60,1,59311.920498207575,3.120433552881361,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",8200.3733,"[1.6906381581718118e-05, 0.8576315675269937, 0.9364730849161934, 0.9669164644282604, 0.9834065603093857, 0.9940635920679992, 0.997915855399896, 1.0]"
61,1,1.1532269838689388,0.0008772731342326065,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",33887069.8944,"[0.8522757764802622, 0.8540179217439874, 0.8566193235426637, 0.8609237682588899, 0.8694174936682455, 0.894013443594655, 0.9322784778675123, 1.0]"
62,1,91.14436379157682,19.13883666757534,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",15195.891,"[0.010860286438958153, 0.9712135843820082, 0.9875926656655932, 0.9934979772641099, 0.996666387163058, 0.9987570132364599, 0.9995483197301586, 1.0]"
63,1,288.8649161644946,4.438796778474879,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",9216.8599,"[0.0034570997788309, 0.8944613884562893, 0.9537445156576947, 0.97600523735546, 0.9879553459454257, 0.9956695173605672, 0.9984718898673496, 1.0]"
64,1,582339.5061324666,23.758602244742708,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",10527.4865,"[1.7182783235632483e-06, 0.9760206312926196, 0.989635525566879, 0.9945465338573245, 0.9971901326181275, 0.9989448834487423, 0.9996146101182825, 1.0]"
65,1,62.661573508423295,1.8289367179513736,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",17477.2658,"[0.01577395817843621, 0.7859980636814057, 0.9003210447945228, 0.9473921578046888, 0.9735215990446824, 0.9905616056288608, 0.9967055294300873, 1.0]"
66,1,55.18901920130238,3.650704267973901e-05,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",23632914.5492,"[0.7118638793611568, 0.7147668051601351, 0.7191203694455232, 0.7263741116558219, 0.7408733895385281, 0.7843055454391158, 0.8564744165063857, 1.0]"
67,1,203.71372964949595,0.0018457887479465627,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",13779.6139,"[0.017826403090273002, 0.03134250163619251, 0.0514247661964769, 0.08439317792882262, 0.1485101605865278, 0.3274516917401329, 0.5874744530423899, 1.0]"
68,1,166.043418304269,0.001431906414715557,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",30483.5559,"[0.0262233216929955, 0.03880620831832546, 0.05754166166437884, 0.08840252512212617, 0.14879160085536072, 0.3199636783649178, 0.5758247175451643, 1.0]"
69,1,25.33358950769385,9.053548360644388,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",74832.9954,"[0.03801916830385519, 0.94533777479946, 0.9764564449488243, 0.9877791681704768, 0.9938205977112262, 0.997744739195296, 0.9991938534275631, 1.0]"
70,1,43.91176899727674,9.301442872316786,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",31600.0255,"[0.02229208644877136, 0.9457612841459258, 0.9766450163890291, 0.9878745598131737, 0.9938663751949489, 0.9977599437302135, 0.9991988613289895, 1.0]"
71,1,360.9592705029085,14.806769339143854,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",10435.7858,"[0.0027651195042838945, 0.9634740326724062, 0.9842875093096631, 0.9917996250344404, 0.9958181147725914, 0.9984530122677946, 0.9994411649086028, 1.0]"
72,1,2621.010742129314,0.0004829096668807495,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",757.2211,"[0.0042749454333034466, 0.015216355882318495, 0.03158754390386123, 0.05876426364634475, 0.11271413065311665, 0.27140647167615184, 0.5258233093702728, 1.0]"
73,1,250529.99899015744,0.2546609020609837,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",1367.7111,"[4.085977783726028e-06, 0.3458185876498161, 0.5707859588439278, 0.7297797406207258, 0.848982904390214, 0.9428097268545416, 0.979807454145722, 1.0]"
74,1,232399.77211438163,0.00110909747069134,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",189.2786,"[2.3562395763100537e-05, 0.012288650725183023, 0.030581255883962963, 0.06079205944295936, 0.12019650946828409, 0.2906726953183925, 0.5514130391423185, 1.0]"
75,1,6.627225036390287,26.693262235649062,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",805605.375,"[0.13117491227248287, 0.9812263543419611, 0.9918700795101885, 0.9957120851958823, 0.9977844553180231, 0.9991647914074274, 0.999694073424356, 1.0]"
76,1,23034.717440136435,0.20464075582584187,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",1008.9362,"[4.466491010474384e-05, 0.29957993453021686, 0.5186500214920551, 0.6866508209829405, 0.8204265201027491, 0.9306842851881447, 0.975359967925676, 1.0]"
77,1,386.40272070643067,5.099044360375825e-05,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",1896059.0081,"[0.20216405016154793, 0.21022579776109288, 0.2223152296167471, 0.2424557657786359, 0.2827049925851376, 0.4031983281383277, 0.6031768553885601, 1.0]"
78,1,19.262940560093572,0.05727612981086553,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",131643.7102,"[0.05377782684176843, 0.16115164015998965, 0.2854506508905327, 0.4311635110638691, 0.6046903832168857, 0.8159120935018287, 0.9288760964338759, 1.0]"
79,1,3.9299833193447378,0.0023779124701757953,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",9050131.5951,"[0.44080325798681547, 0.44910062550940805, 0.46139533781789177, 0.48149272402112653, 0.5202734714822468, 0.6264255855437542, 0.7754439625821489, 1.0]"
80,1,182545.25729113442,0.034086135243857806,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",32.7376,"[6.3298101278556176e-06, 0.0744748495147484, 0.1694452783530194, 0.2947910065977523, 0.46803685550233054, 0.7239454278739128, 0.8865530798759133, 1.0]"
81,1,4.985593042344402,0.49957671775855644,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",1324635.0735,"[0.1688633072290087, 0.5882975514439854, 0.7657938293614781, 0.8648533697273993, 0.9287294803643175, 0.9740530532581735, 0.9909483486427845, 1.0]"
82,1,18816.326109698486,0.020832101509522014,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",34.8686,"[6.641461925461066e-05, 0.05058329222215531, 0.11898850160674981, 0.2168465301755895, 0.368473563706197, 0.6354705234767817, 0.8388642780837798, 1.0]"
83,1,3978.391767702372,0.0002025567546863624,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",1646.1255,"[0.006347146587382495, 0.01669601325180464, 0.03220305244177327, 0.05800484572402028, 0.10944677971239365, 0.26249149017209183, 0.5133751946624624, 1.0]"
84,1,1.4674252030754076,6.455287343074714e-05,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",44946184.1848,"[0.9814302204399793, 0.981618378443534, 0.9819005194821152, 0.9823704950754734, 0.983309523415588, 0.9861190553528393, 0.9907767482398807, 1.0]"
85,1,648.0298271808437,0.00042910043776047454,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",15702.4586,"[0.018977289327905288, 0.029649257482589366, 0.045621728217026855, 0.07214831524625237, 0.12485107392507169, 0.28021120257264914, 0.5303371313509259, 1.0]"
86,1,13.195835258514713,0.01782857361709265,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",364730.1637,"[0.08907647235627987, 0.1299853249171436, 0.1861674532247163, 0.26815131286599936, 0.39906024815451224, 0.641688469583979, 0.8375840354533295, 1.0]"
87,1,20.615639225960717,1.7339171301737293,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",104569.5464,"[0.0464592796273646, 0.7841715229305941, 0.8989178635245962, 0.9465487823752662, 0.9730775629683931, 0.9904039287967864, 0.9966519704035075, 1.0]"
88,1,49.76109903270671,0.149380018256586,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",18833.2268,"[0.020444988039620665, 0.2554866691122779, 0.45483163301820934, 0.6266317521053743, 0.7769863185719619, 0.9109428924381736, 0.9679296741083497, 1.0]"
89,1,40.07998560087769,0.005823246176329795,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",89522.3893,"[0.044489117456315355, 0.06525657226097192, 0.09549636904398819, 0.14360470717856588, 0.23206554134610885, 0.4483870163128684, 0.7008657809539581, 1.0]"
90,1,3164.8457394618,0.9255076059680323,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",4785.9195,"[0.00031825759583250824, 0.6502234726461189, 0.8220935699570944, 0.9027812492011534, 0.9502811667390052, 0.9821995118235931, 0.9938066956774589, 1.0]"
91,1,10646.47695684679,0.003932931084036798,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",133.1116,"[0.0002136566949353209, 0.018175807918339754, 0.044581494628363943, 0.08721396661521377, 0.16766716182226019, 0.3764206396817454, 0.6440511993097862, 1.0]"
92,1,16517.64078087941,0.0033326305245582636,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",144.6986,"[0.000151446215434565, 0.01691048064777185, 0.041622737314142705, 0.08171120380544837, 0.1580090630945225, 0.359999890390652, 0.6277533037957377, 1.0]"
93,1,944.2712098103123,0.03711068919199073,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",23.1425,"[0.001209340600107101, 0.0808705800248606, 0.18113288481304668, 0.31124037502767427, 0.48705193697511734, 0.7386571407971095, 0.8938031340018848, 1.0]"
94,1,138168.11666987525,8.963115481057339e-05,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",190.9703,"[0.0004061632724927539, 0.010585723149886593, 0.025847980760638118, 0.051266208785702, 0.10203203079705657, 0.2537667754788276, 0.5047979284270383, 1.0]"
95,1,1458.5208355434856,0.00010341015335980749,"[0, 2, 5, 10, 20, 50, 100, 200]","[0.0007314932214961474, 0.04749829318248318, 0.181459085145811, 0.3045937774309958, 0.45869501609285085, 0.7031600507168634, 0.8531161611235736, 1.0]","[0.0001462986442992295, 0.009753242953281966, 0.024383107383204917, 0.048766214766409834, 0.048766214766409834, 0.07314932214961474, 0.09753242953281967, 0.14629864429922948]",46916.4781,"[0.032373557108924735, 0.04225488645608004, 0.05706894898079664, 0.08173792888042511, 0.13099681777517758, 0.27814398850517696, 0.5213110668589782, 1.0]"
