,t_HAF,k_txn2,k_dHAF,k_bHS,k_bHH,k_txnH,k_dH1R,k_dH1P,k_dHP,k_txnBH,x,exp_data,exp_error,dataID,weight_by_error,parameter_labels,chi_sq,normalized solutions
0,0.0,1.0,0.0,0.0,0.8644067836344139,0.017064616670480516,0.012457069966742165,1.8728056299324314e-05,0.8628627596044331,3.368263713976106,"[6.6, 138.0]","[0.11095236 0.78007906 1.23856432 1.39766668 1.47273759 0.1115092
 0.11266775 0.99200952 1.5185272  1.94566898 1.99576112 0.12035821
 0.11557079 1.09814056 1.87275922 2.0096671  2.12945183 0.116054  ]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]",hypoxia_only,no,"['t_HAF', 'k_txn2', 'k_dHAF', 'k_bHS', 'k_bHH', 'k_txnH', 'k_dH1R', 'k_dH1P', 'k_dHP', 'k_txnBH']",0.08729419082979564,"[0.09551527166699986, 0.7985738100558484, 1.201373695427856, 1.4022040447976767, 1.5023331780516191, 0.09551527166699986, 0.09652354822918813, 0.9899570445600451, 1.5056583831930057, 1.7627801243757428, 1.8909747623182827, 0.09652354822918813, 0.09813355204273246, 1.132444738095507, 1.7825752997919033, 2.1068993308856316, 2.2685996412317975, 0.09813355204273246]"
1,0.0,1.0,0.0,0.0,1.2247812494064096,222.8087518689208,0.09897199919005199,0.00034045678579692335,0.15196068702987064,2.9456841913691085,"[6.6, 138.0]","[0.11095236 0.78007906 1.23856432 1.39766668 1.47273759 0.1115092
 0.11266775 0.99200952 1.5185272  1.94566898 1.99576112 0.12035821
 0.11557079 1.09814056 1.87275922 2.0096671  2.12945183 0.116054  ]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]",hypoxia_only,no,"['t_HAF', 'k_txn2', 'k_dHAF', 'k_bHS', 'k_bHH', 'k_txnH', 'k_dH1R', 'k_dH1P', 'k_dHP', 'k_txnBH']",0.31008029209792726,"[0.21615320202290375, 0.8276474392286466, 1.1746445097803553, 1.3476494111658257, 1.433905437802268, 0.21615320202290375, 0.2252319080365903, 1.0617994541083737, 1.5338288146224135, 1.7691718333102049, 1.8865081372161374, 0.2252319080365903, 0.25531607856250516, 1.3077863490843664, 1.9277195943304843, 2.23680321576305, 2.390904793450527, 0.25531607856250516]"
2,0.0,1.0,0.0,0.0,0.10539221009919865,6.905308344641471,79.72213770644828,4.069812694855459,7.237592258419167,102.72579704693916,"[6.6, 138.0]","[0.11095236 0.78007906 1.23856432 1.39766668 1.47273759 0.1115092
 0.11266775 0.99200952 1.5185272  1.94566898 1.99576112 0.12035821
 0.11557079 1.09814056 1.87275922 2.0096671  2.12945183 0.116054  ]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]",hypoxia_only,no,"['t_HAF', 'k_txn2', 'k_dHAF', 'k_bHS', 'k_bHH', 'k_txnH', 'k_dH1R', 'k_dH1P', 'k_dHP', 'k_txnBH']",0.5086356180377959,"[0.1061505617540564, 0.8202212025168123, 1.2001213567830153, 1.3895349199012046, 1.483971959044911, 0.1061505617540564, 0.11007282953010465, 1.2150254718545614, 1.7997126524328635, 2.091229401551836, 2.2365725536114853, 0.11007282953010465, 0.10742056858945533, 0.9934019410766916, 1.4925451191419097, 1.7414870247831928, 1.8656035394793617, 0.10742056858945533]"
3,0.0,1.0,0.0,0.0,0.11141713824698443,189.04016687071018,2.280596516144291,2.115998268714129,0.4930406219419161,16.70281353876314,"[6.6, 138.0]","[0.11095236 0.78007906 1.23856432 1.39766668 1.47273759 0.1115092
 0.11266775 0.99200952 1.5185272  1.94566898 1.99576112 0.12035821
 0.11557079 1.09814056 1.87275922 2.0096671  2.12945183 0.116054  ]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]",hypoxia_only,no,"['t_HAF', 'k_txn2', 'k_dHAF', 'k_bHS', 'k_bHH', 'k_txnH', 'k_dH1R', 'k_dH1P', 'k_dHP', 'k_txnBH']",0.5127555367717955,"[0.18034740909499025, 0.8230376223358822, 1.1828072620057093, 1.3621867357856416, 1.4516209707777759, 0.18034740909499025, 0.1908586002971157, 1.0070342950167153, 1.4588532693949088, 1.6841270225868248, 1.796443012798083, 0.1908586002971157, 0.1851366599716332, 1.271961866863551, 2.0059634432782034, 2.373996662434837, 2.5575106289627794, 0.1851366599716332]"
4,0.0,1.0,0.0,0.0,0.5328894885915569,199.71356900695753,0.26058228453893234,0.019735763463309148,0.044493112924557675,3.1465295901206796,"[6.6, 138.0]","[0.11095236 0.78007906 1.23856432 1.39766668 1.47273759 0.1115092
 0.11266775 0.99200952 1.5185272  1.94566898 1.99576112 0.12035821
 0.11557079 1.09814056 1.87275922 2.0096671  2.12945183 0.116054  ]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]",hypoxia_only,no,"['t_HAF', 'k_txn2', 'k_dHAF', 'k_bHS', 'k_bHH', 'k_txnH', 'k_dH1R', 'k_dH1P', 'k_dHP', 'k_txnBH']",0.5515346505643243,"[0.31945547263689733, 0.84747376416267, 1.151460774655382, 1.303022505526889, 1.3785874830181621, 0.31945547263689733, 0.3493801399960855, 1.106112795144337, 1.5402908825362676, 1.7567629747505311, 1.8646906883330903, 0.3493801399960855, 0.3997880837147863, 1.3185697336294953, 1.878681926631136, 2.1579442552194945, 2.297177645530535, 0.3997880837147863]"
5,0.0,1.0,0.0,0.0,0.7739019962888632,0.0015804644972174978,2.356861884112673,0.0007043096695414716,4.215264726807676,7.456182393168922,"[6.6, 138.0]","[0.11095236 0.78007906 1.23856432 1.39766668 1.47273759 0.1115092
 0.11266775 0.99200952 1.5185272  1.94566898 1.99576112 0.12035821
 0.11557079 1.09814056 1.87275922 2.0096671  2.12945183 0.116054  ]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]",hypoxia_only,no,"['t_HAF', 'k_txn2', 'k_dHAF', 'k_bHS', 'k_bHH', 'k_txnH', 'k_dH1R', 'k_dH1P', 'k_dHP', 'k_txnBH']",0.5696891863497917,"[0.08099900383750323, 0.7935398617845957, 1.2044981776330315, 1.4094015579726442, 1.5115613987722252, 0.08099900383750323, 0.08138513428338177, 0.8743510396537637, 1.3326921781795378, 1.561220720339055, 1.6751594913275556, 0.08138513428338177, 0.08190441091045812, 0.9642647782188022, 1.5030960876150317, 1.771865376536178, 1.9058673161808173, 0.08190441091045812]"
6,0.0,1.0,0.0,0.0,1.6475026798633032,0.002869842837195192,0.00010546835349270868,0.6806086510747785,0.1960968528433483,0.825946550955055,"[6.6, 138.0]","[0.11095236 0.78007906 1.23856432 1.39766668 1.47273759 0.1115092
 0.11266775 0.99200952 1.5185272  1.94566898 1.99576112 0.12035821
 0.11557079 1.09814056 1.87275922 2.0096671  2.12945183 0.116054  ]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]",hypoxia_only,no,"['t_HAF', 'k_txn2', 'k_dHAF', 'k_bHS', 'k_bHH', 'k_txnH', 'k_dH1R', 'k_dH1P', 'k_dHP', 'k_txnBH']",0.6118411909544615,"[0.1898519074991827, 0.8190219372576769, 1.1803400654285325, 1.3604850772245798, 1.4503010125900282, 0.1898519074991827, 0.19194213604765348, 0.9400887783188152, 1.3736548827164963, 1.589821133990818, 1.6975963614971776, 0.19194213604765348, 0.1991479391828667, 1.0042701475037674, 1.4825732773949931, 1.7210463583738775, 1.8399432207744364, 0.1991479391828667]"
7,0.0,1.0,0.0,0.0,0.10767916147625237,209.98902548816775,54.6072159923989,5.5740945716278765e-05,3.516509952313428,57.4711160333729,"[6.6, 138.0]","[0.11095236 0.78007906 1.23856432 1.39766668 1.47273759 0.1115092
 0.11266775 0.99200952 1.5185272  1.94566898 1.99576112 0.12035821
 0.11557079 1.09814056 1.87275922 2.0096671  2.12945183 0.116054  ]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]",hypoxia_only,no,"['t_HAF', 'k_txn2', 'k_dHAF', 'k_bHS', 'k_bHH', 'k_txnH', 'k_dH1R', 'k_dH1P', 'k_dHP', 'k_txnBH']",0.6723216141170942,"[0.15221778377608808, 0.8135994063508896, 1.188884372380004, 1.376002865666816, 1.4692955718262024, 0.15221778377608808, 0.15481620325019374, 0.8672400544948217, 1.2692812249183474, 1.469739945867483, 1.5696837759082745, 0.15481620325019374, 0.1539052645329006, 1.0210133528109888, 1.5548418022310626, 1.8212464379006734, 1.9540698183837997, 0.1539052645329006]"
8,0.0,1.0,0.0,0.0,0.2626320451507253,0.04528945163137338,0.02239145594210659,1.3210347835979528e-05,1.8773225878480364,5.898239307833872,"[6.6, 138.0]","[0.11095236 0.78007906 1.23856432 1.39766668 1.47273759 0.1115092
 0.11266775 0.99200952 1.5185272  1.94566898 1.99576112 0.12035821
 0.11557079 1.09814056 1.87275922 2.0096671  2.12945183 0.116054  ]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]",hypoxia_only,no,"['t_HAF', 'k_txn2', 'k_dHAF', 'k_bHS', 'k_bHH', 'k_txnH', 'k_dH1R', 'k_dH1P', 'k_dHP', 'k_txnBH']",0.7335256841714118,"[0.08015129718662123, 0.8047672516304076, 1.2053494844037775, 1.4050764788874728, 1.5046554878917202, 0.08015129718662123, 0.08083196277510593, 0.960621754423237, 1.4494636114104462, 1.6931962614993787, 1.8147154295258772, 0.08083196277510593, 0.0806890871913595, 0.9020673568076091, 1.3707537478537135, 1.6044634294307327, 1.720985408196108, 0.0806890871913595]"
9,0.0,1.0,0.0,0.0,0.167792639885594,3.3691259286676796,1.4402908342621064,0.2124657257315701,0.08085149288095798,1.1364036828058859,"[6.6, 138.0]","[0.11095236 0.78007906 1.23856432 1.39766668 1.47273759 0.1115092
 0.11266775 0.99200952 1.5185272  1.94566898 1.99576112 0.12035821
 0.11557079 1.09814056 1.87275922 2.0096671  2.12945183 0.116054  ]","[0.001597254, 0.028900062, 0.06262351, 0.041363395, 0.034096022, 0.001875823, 0.001931056, 0.133806646, 0.126221831, 0.293177079, 0.110612379, 0.005887058, 0.001584752, 0.02233973, 0.215544881, 0.079719995, 0.106426454, 0.001540545]",hypoxia_only,no,"['t_HAF', 'k_txn2', 'k_dHAF', 'k_bHS', 'k_bHH', 'k_txnH', 'k_dH1R', 'k_dH1P', 'k_dHP', 'k_txnBH']",0.7517677909519391,"[0.16986115064295892, 0.8199988686538366, 1.1851040359135294, 1.3671388752978195, 1.4578970694918554, 0.16986115064295892, 0.1758574449994861, 1.0617668134722902, 1.566581638024092, 1.8182733551960488, 1.943760716391818, 0.1758574449994861, 0.17286732103134117, 0.9191825595661745, 1.3532721876906477, 1.5697146538775784, 1.6776275629813668, 0.17286732103134117]"
